request_frame,response_frame,client_ip,server_ip,transaction_id,unit_id,function_code,function_base,function_name,reference_num,quantity,register_signature,request_time_epoch,response_time_epoch,rtt_ms,status,is_exception,exception_code,request_bytes,response_bytes
15331,15332,PRIVATE_IP_001,PRIVATE_IP_015,122,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647302.2045727,1781647302.210327,5.754232406616211,matched,False,,12,257
15333,15334,PRIVATE_IP_001,PRIVATE_IP_015,123,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647302.2153993,1781647302.2198498,4.450559616088867,matched,False,,12,185
15335,15336,PRIVATE_IP_001,PRIVATE_IP_015,124,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647302.2229974,1781647302.2286499,5.652427673339844,matched,False,,12,75
15338,15339,PRIVATE_IP_001,PRIVATE_IP_019,244,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647302.520378,1781647302.5253394,4.961252212524414,matched,False,,12,209
15341,15345,PRIVATE_IP_001,PRIVATE_IP_018,249,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647302.5390456,1781647302.5442853,5.239725112915039,matched,False,,12,209
15342,15347,PRIVATE_IP_001,PRIVATE_IP_017,244,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647302.5391147,1781647302.5444503,5.335569381713867,matched,False,,12,209
15343,15349,PRIVATE_IP_001,PRIVATE_IP_025,244,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647302.5429876,1781647302.5451207,2.1331310272216797,matched,False,,12,69
15344,15351,PRIVATE_IP_001,PRIVATE_IP_020,244,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647302.5430782,1781647302.548935,5.856752395629883,matched,False,,12,209
15377,15411,PRIVATE_IP_001,PRIVATE_IP_012,7,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647302.5957959,1781647302.617196,21.40021324157715,matched,False,,12,53
15383,15409,PRIVATE_IP_001,PRIVATE_IP_009,7,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647302.5972846,1781647302.614736,17.45152473449707,matched,False,,12,53
15397,15427,PRIVATE_IP_001,PRIVATE_IP_014,7,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647302.6036808,1781647302.6242683,20.587444305419922,matched,False,,12,53
15401,15431,PRIVATE_IP_001,PRIVATE_IP_013,7,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647302.605129,1781647302.6272101,22.08113670349121,matched,False,,12,53
15403,15418,PRIVATE_IP_001,PRIVATE_IP_019,7,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647302.6137352,1781647302.61796,4.2247772216796875,matched,False,,12,161
15404,15413,PRIVATE_IP_001,PRIVATE_IP_018,247,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647302.6138992,1781647302.6174042,3.5049915313720703,matched,False,,12,11
15405,15416,PRIVATE_IP_001,PRIVATE_IP_017,247,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647302.613993,1781647302.6177032,3.7102699279785156,matched,False,,12,11
15406,15435,PRIVATE_IP_001,PRIVATE_IP_016,247,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647302.6140897,1781647302.6320908,18.001079559326172,matched,True,2.0,12,9
15407,15421,PRIVATE_IP_001,PRIVATE_IP_015,237,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647302.614184,1781647302.618203,4.019021987915039,matched,False,,12,11
15408,15423,PRIVATE_IP_001,PRIVATE_IP_021,49,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647302.6142557,1781647302.61992,5.664348602294922,matched,False,,12,159
15415,15429,PRIVATE_IP_001,PRIVATE_IP_021,139,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647302.6176512,1781647302.6270883,9.437084197998047,matched,False,,12,181
15425,15434,PRIVATE_IP_001,PRIVATE_IP_015,238,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647302.6206386,1781647302.6313279,10.689258575439453,matched,False,,12,11
15426,15437,PRIVATE_IP_001,PRIVATE_IP_021,50,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647302.6235662,1781647302.6326296,9.063482284545898,matched,False,,12,11
15433,15439,PRIVATE_IP_001,PRIVATE_IP_021,140,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647302.6293302,1781647302.6381586,8.828401565551758,matched,False,,12,181
15438,15440,PRIVATE_IP_001,PRIVATE_IP_021,51,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647302.6344357,1781647302.6408412,6.40559196472168,matched,False,,12,11
15444,15445,PRIVATE_IP_001,PRIVATE_IP_015,125,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647303.1939197,1781647303.1995907,5.671024322509766,matched,False,,12,53
15447,15448,PRIVATE_IP_001,PRIVATE_IP_015,126,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647303.20319,1781647303.2088492,5.6591033935546875,matched,False,,12,257
15449,15450,PRIVATE_IP_001,PRIVATE_IP_015,127,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647303.2163475,1781647303.2208016,4.454135894775391,matched,False,,12,185
15451,15452,PRIVATE_IP_001,PRIVATE_IP_015,128,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647303.223927,1781647303.2307653,6.838321685791016,matched,False,,12,75
15454,15455,PRIVATE_IP_001,PRIVATE_IP_019,245,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647303.5261707,1781647303.5313396,5.168914794921875,matched,False,,12,209
15457,15465,PRIVATE_IP_001,PRIVATE_IP_018,250,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647303.539263,1781647303.5453625,6.099462509155273,matched,False,,12,209
15458,15461,PRIVATE_IP_001,PRIVATE_IP_017,245,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647303.5393305,1781647303.5432448,3.914356231689453,matched,False,,12,209
15459,15463,PRIVATE_IP_001,PRIVATE_IP_025,245,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647303.5422194,1781647303.5441387,1.9192695617675781,matched,False,,12,69
15460,15467,PRIVATE_IP_001,PRIVATE_IP_020,245,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647303.5423567,1781647303.5468245,4.46772575378418,matched,False,,12,209
15511,15512,PRIVATE_IP_001,PRIVATE_IP_021,52,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647303.6005683,1781647303.607998,7.429599761962891,matched,False,,12,159
15514,15515,PRIVATE_IP_001,PRIVATE_IP_021,141,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647303.617514,1781647303.6231673,5.65338134765625,matched,False,,12,181
15517,15518,PRIVATE_IP_001,PRIVATE_IP_021,142,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647303.6290498,1781647303.635165,6.115198135375977,matched,False,,12,181
15521,15522,PRIVATE_IP_001,PRIVATE_IP_015,129,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647304.1989996,1781647304.204646,5.646467208862305,matched,False,,12,53
15524,15525,PRIVATE_IP_001,PRIVATE_IP_015,130,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647304.208106,1781647304.2139237,5.817651748657227,matched,False,,12,257
15526,15527,PRIVATE_IP_001,PRIVATE_IP_015,131,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647304.21826,1781647304.223805,5.544900894165039,matched,False,,12,185
15528,15529,PRIVATE_IP_001,PRIVATE_IP_015,132,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647304.2261472,1781647304.231558,5.410909652709961,matched,False,,12,75
15531,15532,PRIVATE_IP_001,PRIVATE_IP_019,246,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647304.520385,1781647304.525376,4.991054534912109,matched,False,,12,209
15534,15540,PRIVATE_IP_001,PRIVATE_IP_018,251,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647304.539836,1781647304.5451229,5.286931991577148,matched,False,,12,209
15535,15542,PRIVATE_IP_001,PRIVATE_IP_017,246,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647304.5398943,1781647304.5453157,5.42140007019043,matched,False,,12,209
15536,15538,PRIVATE_IP_001,PRIVATE_IP_025,246,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647304.5422142,1781647304.5443165,2.102375030517578,matched,False,,12,69
15537,15544,PRIVATE_IP_001,PRIVATE_IP_020,246,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647304.5422697,1781647304.5459409,3.6711692810058594,matched,False,,12,209
15570,15623,PRIVATE_IP_001,PRIVATE_IP_012,8,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647304.598473,1781647304.6216326,23.159503936767578,matched,False,,12,53
15571,15621,PRIVATE_IP_001,PRIVATE_IP_009,8,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647304.5985358,1781647304.6202893,21.753549575805664,matched,False,,12,53
15588,15625,PRIVATE_IP_001,PRIVATE_IP_014,8,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647304.603232,1781647304.62429,21.058082580566406,matched,False,,12,53
15589,15617,PRIVATE_IP_001,PRIVATE_IP_013,8,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647304.6042972,1781647304.6187866,14.489412307739258,matched,False,,12,53
15594,15606,PRIVATE_IP_001,PRIVATE_IP_019,8,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647304.6086063,1781647304.6128645,4.258155822753906,matched,False,,12,161
15595,15602,PRIVATE_IP_001,PRIVATE_IP_018,248,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647304.6086724,1781647304.6115444,2.871990203857422,matched,False,,12,11
15596,15604,PRIVATE_IP_001,PRIVATE_IP_017,248,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647304.608721,1781647304.6127732,4.052162170410156,matched,False,,12,11
15597,15631,PRIVATE_IP_001,PRIVATE_IP_016,248,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647304.6087658,1781647304.6311793,22.41349220275879,matched,True,2.0,12,9
15598,15610,PRIVATE_IP_001,PRIVATE_IP_015,239,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647304.6088014,1781647304.6132886,4.487276077270508,matched,False,,12,11
15601,15614,PRIVATE_IP_001,PRIVATE_IP_021,53,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647304.6092722,1781647304.6169395,7.667303085327148,matched,False,,12,159
15613,15620,PRIVATE_IP_001,PRIVATE_IP_015,240,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647304.6152194,1781647304.6192431,4.02379035949707,matched,False,,12,11
15616,15629,PRIVATE_IP_001,PRIVATE_IP_021,143,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647304.6175456,1781647304.6289232,11.377573013305664,matched,False,,12,181
15619,15627,PRIVATE_IP_001,PRIVATE_IP_021,54,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647304.619181,1781647304.6268108,7.629871368408203,matched,False,,12,11
15628,15634,PRIVATE_IP_001,PRIVATE_IP_021,55,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647304.6285205,1781647304.6339796,5.459070205688477,matched,False,,12,11
15632,15635,PRIVATE_IP_001,PRIVATE_IP_021,144,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647304.6312008,1781647304.6371346,5.9337615966796875,matched,False,,12,181
15640,15641,PRIVATE_IP_001,PRIVATE_IP_015,133,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647305.196928,1781647305.2035773,6.649255752563477,matched,False,,12,53
15643,15644,PRIVATE_IP_001,PRIVATE_IP_015,134,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647305.209702,1781647305.2127285,3.0264854431152344,matched,False,,12,257
15645,15646,PRIVATE_IP_001,PRIVATE_IP_015,135,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647305.217238,1781647305.2215712,4.333257675170898,matched,False,,12,185
15647,15648,PRIVATE_IP_001,PRIVATE_IP_015,136,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647305.2241805,1781647305.2293823,5.201816558837891,matched,False,,12,75
15650,15651,PRIVATE_IP_001,PRIVATE_IP_019,247,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647305.5202637,1781647305.5251927,4.929065704345703,matched,False,,12,209
15653,15657,PRIVATE_IP_001,PRIVATE_IP_018,252,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647305.5411127,1781647305.5460968,4.984140396118164,matched,False,,12,209
15654,15659,PRIVATE_IP_001,PRIVATE_IP_017,247,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647305.5412846,1781647305.5461838,4.899263381958008,matched,False,,12,209
15655,15661,PRIVATE_IP_001,PRIVATE_IP_025,247,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647305.54599,1781647305.5480635,2.073526382446289,matched,False,,12,69
15656,15663,PRIVATE_IP_001,PRIVATE_IP_020,247,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647305.5460699,1781647305.5508928,4.822969436645508,matched,False,,12,209
15691,15706,PRIVATE_IP_001,PRIVATE_IP_021,56,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647305.6023467,1781647305.6108537,8.507013320922852,matched,False,,12,159
15710,15711,PRIVATE_IP_001,PRIVATE_IP_021,145,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647305.618112,1781647305.6251862,7.074117660522461,matched,False,,12,181
15713,15714,PRIVATE_IP_001,PRIVATE_IP_021,146,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647305.6283855,1781647305.635144,6.758451461791992,matched,False,,12,181
15718,15719,PRIVATE_IP_001,PRIVATE_IP_015,137,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647306.1931329,1781647306.1999035,6.770610809326172,matched,False,,12,53
15721,15722,PRIVATE_IP_001,PRIVATE_IP_015,138,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647306.2031925,1781647306.2086763,5.483865737915039,matched,False,,12,257
15723,15724,PRIVATE_IP_001,PRIVATE_IP_015,139,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647306.2189245,1781647306.224623,5.698442459106445,matched,False,,12,185
15725,15726,PRIVATE_IP_001,PRIVATE_IP_015,140,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647306.2263527,1781647306.2326784,6.325721740722656,matched,False,,12,75
15728,15729,PRIVATE_IP_001,PRIVATE_IP_019,248,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647306.5195596,1781647306.5242515,4.691839218139648,matched,False,,12,209
15731,15733,PRIVATE_IP_001,PRIVATE_IP_018,253,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647306.5391166,1781647306.5439405,4.823923110961914,matched,False,,12,209
15732,15737,PRIVATE_IP_001,PRIVATE_IP_017,248,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647306.5403638,1781647306.5450544,4.690647125244141,matched,False,,12,209
15735,15739,PRIVATE_IP_001,PRIVATE_IP_025,248,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647306.5446851,1781647306.5465322,1.8470287322998047,matched,False,,12,69
15736,15741,PRIVATE_IP_001,PRIVATE_IP_020,248,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647306.5447416,1781647306.54889,4.1484832763671875,matched,False,,12,209
15783,15813,PRIVATE_IP_001,PRIVATE_IP_012,9,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647306.6086326,1781647306.624096,15.46335220336914,matched,False,,12,53
15784,15817,PRIVATE_IP_001,PRIVATE_IP_009,9,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647306.6086829,1781647306.6243114,15.628576278686523,matched,False,,12,53
15785,15815,PRIVATE_IP_001,PRIVATE_IP_014,9,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647306.6087174,1781647306.624231,15.51365852355957,matched,False,,12,53
15786,15824,PRIVATE_IP_001,PRIVATE_IP_013,9,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647306.608753,1781647306.6286418,19.888877868652344,matched,False,,12,53
15793,15805,PRIVATE_IP_001,PRIVATE_IP_019,9,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647306.612852,1781647306.6179857,5.133628845214844,matched,False,,12,161
15794,15801,PRIVATE_IP_001,PRIVATE_IP_018,249,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647306.61289,1781647306.617404,4.513978958129883,matched,False,,12,11
15795,15803,PRIVATE_IP_001,PRIVATE_IP_017,249,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647306.6129243,1781647306.6176677,4.743337631225586,matched,False,,12,11
15796,15827,PRIVATE_IP_001,PRIVATE_IP_016,249,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647306.612954,1781647306.6346056,21.651744842529297,matched,True,2.0,12,9
15797,15807,PRIVATE_IP_001,PRIVATE_IP_015,241,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647306.6129782,1781647306.6181676,5.189418792724609,matched,False,,12,11
15798,15809,PRIVATE_IP_001,PRIVATE_IP_021,57,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647306.6130085,1781647306.6191492,6.140708923339844,matched,False,,12,159
15799,15819,PRIVATE_IP_001,PRIVATE_IP_021,147,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647306.6171913,1781647306.6250823,7.890939712524414,matched,False,,12,181
15811,15821,PRIVATE_IP_001,PRIVATE_IP_015,242,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647306.620751,1781647306.6253562,4.605293273925781,matched,False,,12,11
15812,15823,PRIVATE_IP_001,PRIVATE_IP_021,58,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647306.6219385,1781647306.6275923,5.653858184814453,matched,False,,12,11
15822,15829,PRIVATE_IP_001,PRIVATE_IP_021,148,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647306.6271548,1781647306.6349778,7.822990417480469,matched,False,,12,181
15826,15830,PRIVATE_IP_001,PRIVATE_IP_021,59,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647306.6304717,1781647306.639639,9.167194366455078,matched,False,,12,11
15836,15837,PRIVATE_IP_001,PRIVATE_IP_015,141,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647307.1966214,1781647307.2027001,6.0787200927734375,matched,False,,12,53
15839,15840,PRIVATE_IP_001,PRIVATE_IP_015,142,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647307.2081656,1781647307.2141125,5.946874618530273,matched,False,,12,257
15841,15842,PRIVATE_IP_001,PRIVATE_IP_015,143,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647307.21859,1781647307.223668,5.07807731628418,matched,False,,12,185
15843,15844,PRIVATE_IP_001,PRIVATE_IP_015,144,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647307.226165,1781647307.230578,4.41288948059082,matched,False,,12,75
15846,15847,PRIVATE_IP_001,PRIVATE_IP_019,249,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647307.521067,1781647307.5272508,6.183862686157227,matched,False,,12,209
15849,15850,PRIVATE_IP_001,PRIVATE_IP_018,254,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647307.5389023,1781647307.5433242,4.42194938659668,matched,False,,12,209
15852,15853,PRIVATE_IP_001,PRIVATE_IP_017,249,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647307.544049,1781647307.5481677,4.118680953979492,matched,False,,12,209
15854,15857,PRIVATE_IP_001,PRIVATE_IP_025,249,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647307.548196,1781647307.5502305,2.034425735473633,matched,False,,12,69
15856,15859,PRIVATE_IP_001,PRIVATE_IP_020,249,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647307.54825,1781647307.5529752,4.725217819213867,matched,False,,12,209
15897,15904,PRIVATE_IP_001,PRIVATE_IP_021,60,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647307.6014984,1781647307.6092417,7.743358612060547,matched,False,,12,159
15906,15907,PRIVATE_IP_001,PRIVATE_IP_021,149,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647307.61725,1781647307.6253326,8.08262825012207,matched,False,,12,181
