Linux 6.8.0-55-generic (ubuntu) 	16/06/26 	_x86_64_	(8 CPU)

17:22:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:37       6    5,05    0,00    4,04    1,01    0,00    0,00    0,00    0,00    0,00   89,90
17:23:37       7    3,06    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   93,88

17:23:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:38     all    4,03    0,00    2,39    0,00    0,00    0,25    0,00    0,00    0,00   93,32
17:23:38       0    4,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
17:23:38       1    2,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
17:23:38       2    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:38       3    1,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   94,00
17:23:38       4    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:23:38       5   21,43    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   75,51
17:23:38       6    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
17:23:38       7    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97

17:23:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:39     all    4,41    0,00    1,77    0,13    0,00    0,13    0,00    0,00    0,00   93,57
17:23:39       0   25,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   70,00
17:23:39       1    3,06    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   94,90
17:23:39       2    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:23:39       3    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:23:39       4    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:23:39       5    0,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   98,00
17:23:39       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:39       7    1,98    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   97,03

17:23:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:40     all   10,57    0,00    1,76    0,13    0,00    0,38    0,00    0,00    0,00   87,17
17:23:40       0   30,30    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   64,65
17:23:40       1   12,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   84,00
17:23:40       2    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:23:40       3   13,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   85,00
17:23:40       4    2,94    0,00    1,96    0,00    0,00    0,98    0,00    0,00    0,00   94,12
17:23:40       5    4,08    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   94,90
17:23:40       6   11,11    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   86,87
17:23:40       7   10,20    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   88,78

17:23:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:41     all    4,44    0,00    1,90    0,00    0,00    0,38    0,00    0,00    0,00   93,28
17:23:41       0   23,23    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   72,73
17:23:41       1    3,06    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   94,90
17:23:41       2    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
17:23:41       3    1,03    0,00    1,03    0,00    0,00    0,00    0,00    0,00    0,00   97,94
17:23:41       4    2,04    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   95,92
17:23:41       5    1,98    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   95,05
17:23:41       6    1,03    0,00    1,03    0,00    0,00    0,00    0,00    0,00    0,00   97,94
17:23:41       7    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00

17:23:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:42     all    3,91    0,00    1,89    0,13    0,00    0,13    0,00    0,00    0,00   93,94
17:23:42       0   22,22    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   73,74
17:23:42       1    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
17:23:42       2    2,04    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:23:42       3    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:23:42       4    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:42       5    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
17:23:42       6    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00
17:23:42       7    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94

17:23:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:43     all    6,44    0,00    3,79    0,38    0,00    0,51    0,00    0,00    0,00   88,89
17:23:43       0    5,05    0,00    3,03    2,02    0,00    1,01    0,00    0,00    0,00   88,89
17:23:43       1    5,05    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   89,90
17:23:43       2    5,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   91,00
17:23:43       3    4,04    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   90,91
17:23:43       4    2,04    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   94,90
17:23:43       5    6,06    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   90,91
17:23:43       6    2,04    0,00    3,06    0,00    0,00    1,02    0,00    0,00    0,00   93,88
17:23:43       7   22,00    0,00    6,00    1,00    0,00    0,00    0,00    0,00    0,00   71,00

17:23:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:44     all    4,79    0,00    2,52    0,13    0,00    0,13    0,00    0,00    0,00   92,43
17:23:44       0    2,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   95,00
17:23:44       1   12,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   84,00
17:23:44       2    3,03    0,00    3,03    1,01    0,00    0,00    0,00    0,00    0,00   92,93
17:23:44       3    1,03    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   96,91
17:23:44       4    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:44       5    9,09    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   87,88
17:23:44       6    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
17:23:44       7    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94

17:23:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:45     all    4,65    0,00    2,01    0,00    0,00    0,25    0,00    0,00    0,00   93,09
17:23:45       0    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:45       1    3,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   92,00
17:23:45       2    3,03    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:23:45       3    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:45       4   22,22    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   74,75
17:23:45       5    1,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
17:23:45       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:45       7    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95

17:23:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:46     all    4,06    0,00    1,65    0,13    0,00    0,13    0,00    0,00    0,00   94,04
17:23:46       0    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
17:23:46       1   17,17    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   78,79
17:23:46       2    7,22    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   90,72
17:23:46       3    1,03    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   96,91
17:23:46       4    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:46       5    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:46       6    2,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   95,00
17:23:46       7    2,02    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   95,96

17:23:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:47     all    4,36    0,00    2,00    0,12    0,00    0,75    0,00    0,00    0,00   92,77
17:23:47       0    1,98    0,00    0,99    0,00    0,00    0,99    0,00    0,00    0,00   96,04
17:23:47       1    3,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,94
17:23:47       2   11,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   85,00
17:23:47       3   13,86    0,00    2,97    0,00    0,00    1,98    0,00    0,00    0,00   81,19
17:23:47       4    2,02    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   95,96
17:23:47       5    0,99    0,00    0,99    0,99    0,00    0,00    0,00    0,00    0,00   97,03
17:23:47       6    0,00    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   97,03
17:23:47       7    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00

17:23:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:48     all    6,57    0,00    3,79    0,25    0,00    0,25    0,00    0,00    0,00   89,13
17:23:48       0   18,18    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   77,78
17:23:48       1    3,00    0,00    5,00    0,00    0,00    1,00    0,00    0,00    0,00   91,00
17:23:48       2   10,20    0,00    2,04    0,00    0,00    1,02    0,00    0,00    0,00   86,73
17:23:48       3    7,14    0,00    4,08    1,02    0,00    0,00    0,00    0,00    0,00   87,76
17:23:48       4    2,97    0,00    3,96    0,99    0,00    0,00    0,00    0,00    0,00   92,08
17:23:48       5    5,10    0,00    5,10    0,00    0,00    0,00    0,00    0,00    0,00   89,80
17:23:48       6    3,06    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   93,88
17:23:48       7    3,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,94

17:23:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:49     all    4,80    0,00    2,40    0,13    0,00    0,25    0,00    0,00    0,00   92,41
17:23:49       0   22,22    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   72,73
17:23:49       1    4,08    0,00    2,04    0,00    0,00    1,02    0,00    0,00    0,00   92,86
17:23:49       2    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
17:23:49       3    3,03    0,00    3,03    1,01    0,00    0,00    0,00    0,00    0,00   92,93
17:23:49       4    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:49       5    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:23:49       6    3,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:49       7    3,06    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   94,90

17:23:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:50     all    4,68    0,00    1,65    0,00    0,00    0,13    0,00    0,00    0,00   93,54
17:23:50       0    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:23:50       1    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93
17:23:50       2    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
17:23:50       3    3,06    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   94,90
17:23:50       4   10,20    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   87,76
17:23:50       5    2,02    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   94,95
17:23:50       6   16,16    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   81,82
17:23:50       7    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00

17:23:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:51     all    9,85    0,00    2,02    0,00    0,00    0,38    0,00    0,00    0,00   87,75
17:23:51       0   13,86    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   83,17
17:23:51       1    5,10    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   91,84
17:23:51       2    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00  100,00
17:23:51       3   10,10    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   88,89
17:23:51       4   10,10    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   86,87
17:23:51       5    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94
17:23:51       6   25,25    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   69,70
17:23:51       7   10,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   88,00

17:23:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:52     all    4,41    0,00    2,02    0,13    0,00    0,25    0,00    0,00    0,00   93,20
17:23:52       0    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:23:52       1    2,04    0,00    3,06    0,00    0,00    1,02    0,00    0,00    0,00   93,88
17:23:52       2    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
17:23:52       3    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:52       4    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
17:23:52       5    1,01    0,00    2,02    1,01    0,00    0,00    0,00    0,00    0,00   95,96
17:23:52       6   24,24    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   71,72
17:23:52       7    2,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,98

17:23:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:53     all    6,65    0,00    4,14    0,25    0,00    0,38    0,00    0,00    0,00   88,58
17:23:53       0    6,93    0,00    4,95    0,00    0,00    0,99    0,00    0,00    0,00   87,13
17:23:53       1    9,90    0,00    4,95    0,99    0,00    0,00    0,00    0,00    0,00   84,16
17:23:53       2    6,06    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   89,90
17:23:53       3    4,00    0,00    5,00    0,00    0,00    1,00    0,00    0,00    0,00   90,00
17:23:53       4    2,06    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   94,85
17:23:53       5    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94
17:23:53       6   17,00    0,00    6,00    0,00    0,00    0,00    0,00    0,00    0,00   77,00
17:23:53       7    3,00    0,00    4,00    1,00    0,00    0,00    0,00    0,00    0,00   92,00

17:23:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:54     all    4,80    0,00    2,40    0,13    0,00    0,25    0,00    0,00    0,00   92,42
17:23:54       0    0,00    0,00    0,00    0,00    0,00    1,01    0,00    0,00    0,00   98,99
17:23:54       1    3,03    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   91,92
17:23:54       2    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
17:23:54       3   23,23    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   71,72
17:23:54       4    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:23:54       5    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00
17:23:54       6    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93
17:23:54       7    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95

17:23:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:55     all    4,42    0,00    2,15    0,25    0,00    0,51    0,00    0,00    0,00   92,68
17:23:55       0    2,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   95,00
17:23:55       1   20,20    0,00    5,05    0,00    0,00    1,01    0,00    0,00    0,00   73,74
17:23:55       2    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:23:55       3    0,00    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   98,98
17:23:55       4    2,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   95,00
17:23:55       5    1,02    0,00    1,02    2,04    0,00    0,00    0,00    0,00    0,00   95,92
17:23:55       6    2,97    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   93,07
17:23:55       7    5,10    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   92,86

17:23:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:56     all    4,43    0,00    1,90    0,13    0,00    0,51    0,00    0,00    0,00   93,04
17:23:56       0    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
17:23:56       1    1,02    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   94,90
17:23:56       2    3,06    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   95,92
17:23:56       3    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:23:56       4   24,24    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   70,71
17:23:56       5    2,02    0,00    0,00    0,00    0,00    1,01    0,00    0,00    0,00   96,97
17:23:56       6    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:23:56       7    1,98    0,00    1,98    0,99    0,00    0,99    0,00    0,00    0,00   94,06

17:23:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:57     all    4,66    0,00    2,02    0,00    0,00    0,13    0,00    0,00    0,00   93,20
17:23:57       0    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:57       1    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
17:23:57       2    3,03    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:23:57       3    1,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   96,00
17:23:57       4   24,24    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   70,71
17:23:57       5    3,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:23:57       6    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:23:57       7    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96

17:23:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:58     all    5,67    0,00    3,53    0,13    0,00    0,50    0,00    0,00    0,00   90,16
17:23:58       0    1,01    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   94,95
17:23:58       1    3,09    0,00    5,15    0,00    0,00    0,00    0,00    0,00    0,00   91,75
17:23:58       2    5,00    0,00    2,00    1,00    0,00    1,00    0,00    0,00    0,00   91,00
17:23:58       3    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
17:23:58       4   10,89    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   85,15
17:23:58       5    4,04    0,00    6,06    0,00    0,00    0,00    0,00    0,00    0,00   89,90
17:23:58       6   17,17    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   77,78
17:23:58       7    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96

17:23:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:59     all    4,03    0,00    2,26    0,13    0,00    0,38    0,00    0,00    0,00   93,21
17:23:59       0    1,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   96,00
17:23:59       1    1,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   94,00
17:23:59       2    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
17:23:59       3    4,08    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   92,86
17:23:59       4    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98
17:23:59       5    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
17:23:59       6   21,21    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   75,76
17:23:59       7    2,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   95,00

17:23:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:00     all    4,80    0,00    1,89    0,13    0,00    0,25    0,00    0,00    0,00   92,93
17:24:00       0    2,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   96,00
17:24:00       1    2,02    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   93,94
17:24:00       2    3,06    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:24:00       3   25,25    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   69,70
17:24:00       4    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
17:24:00       5    2,04    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   95,92
17:24:00       6    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00
17:24:00       7    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00

17:24:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:01     all    4,28    0,00    2,01    0,13    0,00    0,25    0,00    0,00    0,00   93,33
17:24:01       0    0,00    0,00    1,02    0,00    0,00    1,02    0,00    0,00    0,00   97,96
17:24:01       1    3,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,94
17:24:01       2    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:24:01       3   24,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   71,00
17:24:01       4    0,99    0,00    0,99    0,99    0,00    0,00    0,00    0,00    0,00   97,03
17:24:01       5    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
17:24:01       6    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
17:24:01       7    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94

17:24:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:02     all    6,85    0,00    3,43    0,00    0,00    0,38    0,00    0,00    0,00   89,34
17:24:02       0   21,21    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   74,75
17:24:02       1    3,03    0,00    5,05    0,00    0,00    1,01    0,00    0,00    0,00   90,91
17:24:02       2    7,07    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   89,90
17:24:02       3    1,03    0,00    2,06    0,00    0,00    1,03    0,00    0,00    0,00   95,88
17:24:02       4    4,08    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   91,84
17:24:02       5    3,09    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   94,85
17:24:02       6   11,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   85,00
17:24:02       7    4,04    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   91,92

17:24:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:03     all    4,68    0,00    2,03    0,00    0,00    0,25    0,00    0,00    0,00   93,04
17:24:03       0    2,97    0,00    3,96    0,00    0,00    0,00    0,00    0,00    0,00   93,07
17:24:03       1    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
17:24:03       2    4,04    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   92,93
17:24:03       3    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
17:24:03       4    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
17:24:03       5    3,06    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   95,92
17:24:03       6   22,68    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   74,23
17:24:03       7    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94

17:24:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:04     all    9,26    0,00    3,30    0,13    0,00    0,13    0,00    0,00    0,00   87,18
17:24:04       0    8,25    0,00    5,15    0,00    0,00    0,00    0,00    0,00    0,00   86,60
17:24:04       1    3,09    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   94,85
17:24:04       2    6,12    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   90,82
17:24:04       3    8,16    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   89,80
17:24:04       4   25,51    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   72,45
17:24:04       5    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
17:24:04       6   12,87    0,00    4,95    0,99    0,00    0,99    0,00    0,00    0,00   80,20
17:24:04       7    8,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   88,00

17:24:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:05     all    5,01    0,00    2,00    0,25    0,00    0,25    0,00    0,00    0,00   92,49
17:24:05       0    3,96    0,00    3,96    0,00    0,00    0,00    0,00    0,00    0,00   92,08
17:24:05       1    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
17:24:05       2    4,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00
17:24:05       3    5,05    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   91,92
17:24:05       4    0,99    0,00    0,99    0,99    0,00    0,99    0,00    0,00    0,00   96,04
17:24:05       5    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00
17:24:05       6   22,22    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   75,76
17:24:05       7    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97

17:24:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:06     all    4,40    0,00    1,89    0,25    0,00    0,63    0,00    0,00    0,00   92,83
17:24:06       0    3,00    0,00    3,00    1,00    0,00    1,00    0,00    0,00    0,00   92,00
17:24:06       1    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
17:24:06       2    2,04    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,96
