frame_index,time_s,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,probable_retransmission,flags
300,2.162452220916748,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,0,0,0,0,0,A
301,2.162557363510132,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,0,0,0,0,0,A
302,2.1628618240356445,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,12,0,0,0,0,PA
303,2.1642918586730957,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,0,0,0,0,0,A
304,2.1643548011779785,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
305,2.164444923400879,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
306,2.166715145111084,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
307,2.166778802871704,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
308,2.1686625480651855,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
309,2.1687538623809814,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
310,2.172424554824829,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
311,2.1724939346313477,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
312,2.176337242126465,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
313,2.176422595977783,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,9,0,0,0,0,PA
314,2.176481008529663,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,0,0,0,0,0,A
315,2.1818320751190186,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,53,0,0,0,0,PA
316,2.1819005012512207,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,0,0,0,0,0,A
317,2.184063196182251,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
318,2.1873981952667236,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
319,2.1927130222320557,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
320,2.2335386276245117,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
323,2.949495792388916,PRIVATE_IP_001,PRIVATE_IP_011,38168,502,Query,0,1,0,0,0,S
324,3.0014493465423584,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
325,3.0015642642974854,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
326,3.0064709186553955,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
327,3.0066425800323486,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
328,3.006800413131714,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
329,3.0068883895874023,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
330,3.0199508666992188,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
331,3.0247607231140137,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
332,3.0249276161193848,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
333,3.088785409927368,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
334,3.093301773071289,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
335,3.0933830738067627,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
346,3.132185935974121,PRIVATE_IP_001,PRIVATE_IP_015,38314,502,Query,0,1,0,0,0,S
347,3.132253646850586,PRIVATE_IP_001,PRIVATE_IP_017,54576,502,Query,0,1,0,0,0,S
348,3.1322946548461914,PRIVATE_IP_001,PRIVATE_IP_018,38612,502,Query,0,1,0,0,0,S
349,3.132330894470215,PRIVATE_IP_001,PRIVATE_IP_020,43332,502,Query,0,1,0,0,0,S
350,3.132394790649414,PRIVATE_IP_001,PRIVATE_IP_015,38320,502,Query,0,1,0,0,0,S
351,3.132431983947754,PRIVATE_IP_001,PRIVATE_IP_021,42702,502,Query,0,1,0,0,0,S
354,3.1346659660339355,PRIVATE_IP_015,PRIVATE_IP_001,502,38314,Response,0,1,0,0,0,SA
355,3.1346962451934814,PRIVATE_IP_001,PRIVATE_IP_015,38314,502,Query,0,0,0,0,0,A
356,3.134812593460083,PRIVATE_IP_020,PRIVATE_IP_001,502,43332,Response,0,1,0,0,0,SA
357,3.134835720062256,PRIVATE_IP_001,PRIVATE_IP_020,43332,502,Query,0,0,0,0,0,A
358,3.135828733444214,PRIVATE_IP_017,PRIVATE_IP_001,502,54576,Response,0,1,0,0,0,SA
359,3.135856866836548,PRIVATE_IP_001,PRIVATE_IP_017,54576,502,Query,0,0,0,0,0,A
360,3.135873556137085,PRIVATE_IP_021,PRIVATE_IP_001,502,42702,Response,0,1,0,0,0,SA
361,3.1358885765075684,PRIVATE_IP_001,PRIVATE_IP_021,42702,502,Query,0,0,0,0,0,A
362,3.1359031200408936,PRIVATE_IP_018,PRIVATE_IP_001,502,38612,Response,0,1,0,0,0,SA
363,3.1359188556671143,PRIVATE_IP_001,PRIVATE_IP_018,38612,502,Query,0,0,0,0,0,A
364,3.1367080211639404,PRIVATE_IP_015,PRIVATE_IP_001,502,38320,Response,0,1,0,0,0,SA
365,3.1367361545562744,PRIVATE_IP_001,PRIVATE_IP_015,38320,502,Query,0,0,0,0,0,A
366,3.144916296005249,PRIVATE_IP_001,PRIVATE_IP_015,38314,502,Query,0,0,1,0,0,FA
367,3.1449856758117676,PRIVATE_IP_001,PRIVATE_IP_020,43332,502,Query,0,0,1,0,0,FA
368,3.14504337310791,PRIVATE_IP_001,PRIVATE_IP_017,54576,502,Query,0,0,1,0,0,FA
369,3.1451032161712646,PRIVATE_IP_001,PRIVATE_IP_021,42702,502,Query,0,0,1,0,0,FA
370,3.1451566219329834,PRIVATE_IP_001,PRIVATE_IP_018,38612,502,Query,0,0,1,0,0,FA
371,3.1452102661132812,PRIVATE_IP_001,PRIVATE_IP_015,38320,502,Query,0,0,1,0,0,FA
372,3.1468842029571533,PRIVATE_IP_017,PRIVATE_IP_001,502,54576,Response,0,0,0,0,0,A
373,3.1469271183013916,PRIVATE_IP_018,PRIVATE_IP_001,502,38612,Response,0,0,0,0,0,A
374,3.147146463394165,PRIVATE_IP_021,PRIVATE_IP_001,502,42702,Response,0,0,0,0,0,A
375,3.147213935852051,PRIVATE_IP_015,PRIVATE_IP_001,502,38314,Response,0,0,0,0,0,A
376,3.147447109222412,PRIVATE_IP_020,PRIVATE_IP_001,502,43332,Response,0,0,0,0,0,A
378,3.148327589035034,PRIVATE_IP_015,PRIVATE_IP_001,502,38320,Response,0,0,0,0,0,A
380,3.1485986709594727,PRIVATE_IP_018,PRIVATE_IP_001,502,38612,Response,0,0,1,0,0,FA
381,3.1486263275146484,PRIVATE_IP_001,PRIVATE_IP_018,38612,502,Query,0,0,0,0,0,A
382,3.14864182472229,PRIVATE_IP_017,PRIVATE_IP_001,502,54576,Response,0,0,1,0,0,FA
383,3.148653030395508,PRIVATE_IP_001,PRIVATE_IP_017,54576,502,Query,0,0,0,0,0,A
384,3.1487059593200684,PRIVATE_IP_020,PRIVATE_IP_001,502,43332,Response,0,0,1,0,0,FA
385,3.1487205028533936,PRIVATE_IP_001,PRIVATE_IP_020,43332,502,Query,0,0,0,0,0,A
386,3.1495132446289062,PRIVATE_IP_021,PRIVATE_IP_001,502,42702,Response,0,0,1,0,0,FA
387,3.149538993835449,PRIVATE_IP_001,PRIVATE_IP_021,42702,502,Query,0,0,0,0,0,A
388,3.149624824523926,PRIVATE_IP_015,PRIVATE_IP_001,502,38314,Response,0,0,1,0,0,FA
389,3.149641752243042,PRIVATE_IP_001,PRIVATE_IP_015,38314,502,Query,0,0,0,0,0,A
390,3.1507911682128906,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,12,0,0,0,0,PA
391,3.1530091762542725,PRIVATE_IP_015,PRIVATE_IP_001,502,38320,Response,0,0,1,0,0,FA
392,3.153033971786499,PRIVATE_IP_001,PRIVATE_IP_015,38320,502,Query,0,0,0,0,0,A
393,3.1572675704956055,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
394,3.1573076248168945,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
395,3.1605160236358643,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,Query,12,0,0,0,0,PA
396,3.160601854324341,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,12,0,0,0,0,PA
397,3.161947250366211,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,0,0,0,0,0,A
398,3.1627120971679688,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,Response,81,0,0,0,0,PA
399,3.1627495288848877,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,Query,0,0,0,0,0,A
400,3.163274049758911,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,Query,12,0,0,0,0,PA
401,3.163344144821167,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,12,0,0,0,0,PA
402,3.1646549701690674,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,Response,0,0,0,0,0,A
403,3.165811538696289,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,12,0,0,0,0,PA
404,3.1658759117126465,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
405,3.1671204566955566,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,0,0,0,0,0,A
406,3.1681323051452637,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,Response,11,0,0,0,0,PA
407,3.168616771697998,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
408,3.1686887741088867,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
409,3.170558452606201,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
410,3.1705949306488037,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
411,3.1725432872772217,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
412,3.172584056854248,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
413,3.173328161239624,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
414,3.1733546257019043,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
415,3.174893379211426,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
416,3.1762378215789795,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
417,3.1783909797668457,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,Response,53,0,0,0,0,PA
418,3.178426504135132,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,Query,0,0,0,0,0,A
419,3.1789636611938477,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,Response,53,0,0,0,0,PA
420,3.178989887237549,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,Query,0,0,0,0,0,A
421,3.181800365447998,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
422,3.1818370819091797,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
423,3.1861836910247803,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
424,3.1870431900024414,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,Response,53,0,0,0,0,PA
425,3.1870763301849365,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,Query,0,0,0,0,0,A
426,3.1880812644958496,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
427,3.1916420459747314,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
428,3.1961560249328613,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,11,0,0,0,0,PA
429,3.2084057331085205,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,Query,0,0,0,0,0,A
430,3.2324225902557373,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
431,3.236440896987915,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
434,3.973576784133911,PRIVATE_IP_001,PRIVATE_IP_011,38168,502,Query,0,1,0,0,0,S
435,4.000983238220215,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
436,4.001131534576416,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
437,4.005768299102783,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
438,4.005869150161743,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
439,4.005926609039307,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
440,4.005966901779175,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
441,4.020569324493408,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
442,4.02588963508606,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
443,4.02599024772644,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
444,4.090245008468628,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
445,4.095268964767456,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
446,4.095359563827515,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
457,4.146146059036255,PRIVATE_IP_001,PRIVATE_IP_015,38334,502,Query,0,1,0,0,0,S
458,4.146270275115967,PRIVATE_IP_001,PRIVATE_IP_017,54586,502,Query,0,1,0,0,0,S
459,4.14634895324707,PRIVATE_IP_001,PRIVATE_IP_018,38624,502,Query,0,1,0,0,0,S
460,4.146442413330078,PRIVATE_IP_001,PRIVATE_IP_020,43348,502,Query,0,1,0,0,0,S
461,4.1465349197387695,PRIVATE_IP_001,PRIVATE_IP_015,38348,502,Query,0,1,0,0,0,S
462,4.146594524383545,PRIVATE_IP_001,PRIVATE_IP_021,42712,502,Query,0,1,0,0,0,S
464,4.148599624633789,PRIVATE_IP_015,PRIVATE_IP_001,502,38334,Response,0,1,0,0,0,SA
465,4.148637533187866,PRIVATE_IP_001,PRIVATE_IP_015,38334,502,Query,0,0,0,0,0,A
466,4.148871421813965,PRIVATE_IP_020,PRIVATE_IP_001,502,43348,Response,0,1,0,0,0,SA
467,4.148911476135254,PRIVATE_IP_001,PRIVATE_IP_020,43348,502,Query,0,0,0,0,0,A
469,4.1491005420684814,PRIVATE_IP_017,PRIVATE_IP_001,502,54586,Response,0,1,0,0,0,SA
470,4.149132013320923,PRIVATE_IP_001,PRIVATE_IP_017,54586,502,Query,0,0,0,0,0,A
471,4.149335145950317,PRIVATE_IP_021,PRIVATE_IP_001,502,42712,Response,0,1,0,0,0,SA
472,4.149402618408203,PRIVATE_IP_001,PRIVATE_IP_021,42712,502,Query,0,0,0,0,0,A
474,4.149499416351318,PRIVATE_IP_018,PRIVATE_IP_001,502,38624,Response,0,1,0,0,0,SA
475,4.14952826499939,PRIVATE_IP_001,PRIVATE_IP_018,38624,502,Query,0,0,0,0,0,A
477,4.149930715560913,PRIVATE_IP_015,PRIVATE_IP_001,502,38348,Response,0,1,0,0,0,SA
478,4.149984359741211,PRIVATE_IP_001,PRIVATE_IP_015,38348,502,Query,0,0,0,0,0,A
479,4.160438299179077,PRIVATE_IP_001,PRIVATE_IP_015,38334,502,Query,0,0,1,0,0,FA
480,4.160665988922119,PRIVATE_IP_001,PRIVATE_IP_020,43348,502,Query,0,0,1,0,0,FA
481,4.160890579223633,PRIVATE_IP_001,PRIVATE_IP_017,54586,502,Query,0,0,1,0,0,FA
482,4.161094427108765,PRIVATE_IP_001,PRIVATE_IP_021,42712,502,Query,0,0,1,0,0,FA
483,4.161282777786255,PRIVATE_IP_001,PRIVATE_IP_018,38624,502,Query,0,0,1,0,0,FA
484,4.161660194396973,PRIVATE_IP_001,PRIVATE_IP_015,38348,502,Query,0,0,1,0,0,FA
485,4.162506103515625,PRIVATE_IP_015,PRIVATE_IP_001,502,38334,Response,0,0,0,0,0,A
486,4.162617921829224,PRIVATE_IP_020,PRIVATE_IP_001,502,43348,Response,0,0,0,0,0,A
487,4.163093328475952,PRIVATE_IP_017,PRIVATE_IP_001,502,54586,Response,0,0,0,0,0,A
488,4.1631996631622314,PRIVATE_IP_021,PRIVATE_IP_001,502,42712,Response,0,0,0,0,0,A
489,4.163679122924805,PRIVATE_IP_020,PRIVATE_IP_001,502,43348,Response,0,0,1,0,0,FA
490,4.163812160491943,PRIVATE_IP_001,PRIVATE_IP_020,43348,502,Query,0,0,0,0,0,A
491,4.163896083831787,PRIVATE_IP_018,PRIVATE_IP_001,502,38624,Response,0,0,0,0,0,A
492,4.163987874984741,PRIVATE_IP_017,PRIVATE_IP_001,502,54586,Response,0,0,1,0,0,FA
493,4.164036273956299,PRIVATE_IP_001,PRIVATE_IP_017,54586,502,Query,0,0,0,0,0,A
494,4.16445779800415,PRIVATE_IP_018,PRIVATE_IP_001,502,38624,Response,0,0,1,0,0,FA
495,4.164525508880615,PRIVATE_IP_001,PRIVATE_IP_018,38624,502,Query,0,0,0,0,0,A
496,4.164577960968018,PRIVATE_IP_015,PRIVATE_IP_001,502,38348,Response,0,0,0,0,0,A
497,4.1651411056518555,PRIVATE_IP_015,PRIVATE_IP_001,502,38334,Response,0,0,1,0,0,FA
498,4.16518497467041,PRIVATE_IP_001,PRIVATE_IP_015,38334,502,Query,0,0,0,0,0,A
499,4.166184186935425,PRIVATE_IP_021,PRIVATE_IP_001,502,42712,Response,0,0,1,0,0,FA
500,4.166229009628296,PRIVATE_IP_001,PRIVATE_IP_021,42712,502,Query,0,0,0,0,0,A
501,4.1666364669799805,PRIVATE_IP_015,PRIVATE_IP_001,502,38348,Response,0,0,1,0,0,FA
502,4.166673183441162,PRIVATE_IP_001,PRIVATE_IP_015,38348,502,Query,0,0,0,0,0,A
503,4.169018507003784,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,12,0,0,0,0,PA
504,4.1691107749938965,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,12,0,0,0,0,PA
505,4.169268608093262,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,12,0,0,0,0,PA
506,4.169358253479004,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,12,0,0,0,0,PA
507,4.169469118118286,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,12,0,0,0,0,PA
508,4.17121958732605,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,12,0,0,0,0,PA
509,4.172595262527466,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,0,0,0,0,0,A
510,4.1727612018585205,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,0,0,0,0,0,A
511,4.17302393913269,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,12,0,0,0,0,PA
512,4.173067808151245,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
513,4.173279047012329,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,Response,161,0,0,0,0,PA
514,4.173336505889893,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,Query,0,0,0,0,0,A
515,4.173661231994629,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,Response,11,0,0,0,0,PA
516,4.173710823059082,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,Query,0,0,0,0,0,A
517,4.174829483032227,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,Response,69,0,0,0,0,PA
518,4.174906492233276,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,Query,0,0,0,0,0,A
519,4.1761252880096436,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,Response,11,0,0,0,0,PA
520,4.176199436187744,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,Query,0,0,0,0,0,A
521,4.1792027950286865,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,Response,159,0,0,0,0,PA
522,4.179272174835205,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,Query,0,0,0,0,0,A
523,4.181442737579346,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,53,0,0,0,0,PA
524,4.181525707244873,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
525,4.183803558349609,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
526,4.188542604446411,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,Response,9,0,0,0,0,PA
527,4.188611745834351,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,Query,0,0,0,0,0,A
528,4.188658237457275,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,Response,53,0,0,0,0,PA
529,4.188694000244141,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,Query,0,0,0,0,0,A
530,4.1985719203948975,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,255,0,0,0,0,PA
531,4.201428651809692,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,12,0,0,0,0,PA
532,4.209835052490234,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,Response,185,0,0,0,0,PA
533,4.250535726547241,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,Query,0,0,0,0,0,A
539,4.999488115310669,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,12,0,0,0,0,PA
540,4.999544858932495,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,12,0,0,0,0,PA
541,5.002816200256348,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,Response,209,0,0,0,0,PA
542,5.002855539321899,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,Query,0,0,0,0,0,A
543,5.00429368019104,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,Response,209,0,0,0,0,PA
544,5.00431227684021,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,Query,0,0,0,0,0,A
545,5.020332098007202,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,12,0,0,0,0,PA
546,5.025856971740723,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,Response,209,0,0,0,0,PA
547,5.025961399078369,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,Query,0,0,0,0,0,A
548,5.091365575790405,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,12,0,0,0,0,PA
549,5.095152378082275,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,Response,209,0,0,0,0,PA
550,5.09519362449646,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,Query,0,0,0,0,0,A
560,5.133631706237793,PRIVATE_IP_001,PRIVATE_IP_015,38352,502,Query,0,1,0,0,0,S
561,5.1336894035339355,PRIVATE_IP_001,PRIVATE_IP_017,54590,502,Query,0,1,0,0,0,S
562,5.133724689483643,PRIVATE_IP_001,PRIVATE_IP_018,38638,502,Query,0,1,0,0,0,S
563,5.133755922317505,PRIVATE_IP_001,PRIVATE_IP_020,43356,502,Query,0,1,0,0,0,S
564,5.133782386779785,PRIVATE_IP_001,PRIVATE_IP_015,38364,502,Query,0,1,0,0,0,S
565,5.13381290435791,PRIVATE_IP_001,PRIVATE_IP_021,42720,502,Query,0,1,0,0,0,S
568,5.136210203170776,PRIVATE_IP_017,PRIVATE_IP_001,502,54590,Response,0,1,0,0,0,SA
569,5.136300802230835,PRIVATE_IP_001,PRIVATE_IP_017,54590,502,Query,0,0,0,0,0,A
570,5.136451005935669,PRIVATE_IP_018,PRIVATE_IP_001,502,38638,Response,0,1,0,0,0,SA
571,5.136507749557495,PRIVATE_IP_001,PRIVATE_IP_018,38638,502,Query,0,0,0,0,0,A
572,5.136556386947632,PRIVATE_IP_021,PRIVATE_IP_001,502,42720,Response,0,1,0,0,0,SA
573,5.136593341827393,PRIVATE_IP_001,PRIVATE_IP_021,42720,502,Query,0,0,0,0,0,A
574,5.13679575920105,PRIVATE_IP_020,PRIVATE_IP_001,502,43356,Response,0,1,0,0,0,SA
575,5.136842966079712,PRIVATE_IP_001,PRIVATE_IP_020,43356,502,Query,0,0,0,0,0,A
577,5.137712001800537,PRIVATE_IP_015,PRIVATE_IP_001,502,38352,Response,0,1,0,0,0,SA
578,5.137763500213623,PRIVATE_IP_001,PRIVATE_IP_015,38352,502,Query,0,0,0,0,0,A
579,5.13879919052124,PRIVATE_IP_015,PRIVATE_IP_001,502,38364,Response,0,1,0,0,0,SA
580,5.138848543167114,PRIVATE_IP_001,PRIVATE_IP_015,38364,502,Query,0,0,0,0,0,A
581,5.143310308456421,PRIVATE_IP_001,PRIVATE_IP_017,54590,502,Query,0,0,1,0,0,FA
582,5.1433610916137695,PRIVATE_IP_001,PRIVATE_IP_018,38638,502,Query,0,0,1,0,0,FA
583,5.143436908721924,PRIVATE_IP_001,PRIVATE_IP_021,42720,502,Query,0,0,1,0,0,FA
584,5.143482208251953,PRIVATE_IP_001,PRIVATE_IP_020,43356,502,Query,0,0,1,0,0,FA
585,5.143575429916382,PRIVATE_IP_001,PRIVATE_IP_015,38352,502,Query,0,0,1,0,0,FA
586,5.143608808517456,PRIVATE_IP_001,PRIVATE_IP_015,38364,502,Query,0,0,1,0,0,FA
587,5.145337820053101,PRIVATE_IP_015,PRIVATE_IP_001,502,38352,Response,0,0,0,0,0,A
588,5.145447015762329,PRIVATE_IP_020,PRIVATE_IP_001,502,43356,Response,0,0,0,0,0,A
589,5.145821809768677,PRIVATE_IP_017,PRIVATE_IP_001,502,54590,Response,0,0,0,0,0,A
590,5.14599084854126,PRIVATE_IP_018,PRIVATE_IP_001,502,38638,Response,0,0,0,0,0,A
591,5.1460559368133545,PRIVATE_IP_021,PRIVATE_IP_001,502,42720,Response,0,0,0,0,0,A
592,5.14646053314209,PRIVATE_IP_020,PRIVATE_IP_001,502,43356,Response,0,0,1,0,0,FA
593,5.146512269973755,PRIVATE_IP_001,PRIVATE_IP_020,43356,502,Query,0,0,0,0,0,A
594,5.146551132202148,PRIVATE_IP_015,PRIVATE_IP_001,502,38364,Response,0,0,0,0,0,A
595,5.146838188171387,PRIVATE_IP_017,PRIVATE_IP_001,502,54590,Response,0,0,1,0,0,FA
596,5.146881341934204,PRIVATE_IP_001,PRIVATE_IP_017,54590,502,Query,0,0,0,0,0,A
597,5.147393226623535,PRIVATE_IP_018,PRIVATE_IP_001,502,38638,Response,0,0,1,0,0,FA
598,5.147432565689087,PRIVATE_IP_001,PRIVATE_IP_018,38638,502,Query,0,0,0,0,0,A
599,5.147902011871338,PRIVATE_IP_015,PRIVATE_IP_001,502,38352,Response,0,0,1,0,0,FA
600,5.147939443588257,PRIVATE_IP_001,PRIVATE_IP_015,38352,502,Query,0,0,0,0,0,A
601,5.14859938621521,PRIVATE_IP_021,PRIVATE_IP_001,502,42720,Response,0,0,1,0,0,FA
602,5.1486382484436035,PRIVATE_IP_001,PRIVATE_IP_021,42720,502,Query,0,0,0,0,0,A
