sample,elapsed_s,mem_total_mib,swpd_mib,free_mib,buff_mib,cache_mib,available_proxy_mib,used_including_cache_mib,used_including_cache_pct,used_without_buffer_cache_mib,used_without_buffer_cache_pct,swap_in_kib_s,swap_out_kib_s,context_switches_s,cpu_user_pct,cpu_system_pct,cpu_idle_pct,cpu_iowait_pct
112,111,24032.0,4.03515625,2277.68359375,392.83984375,19855.2421875,22525.765625,21754.31640625,90.52228864118675,1506.234375,6.267619736185087,0.0,0.0,2121.0,5.0,3.0,92.0,0.0
113,112,24032.0,4.03515625,2280.5,392.83984375,19855.28515625,22528.625,21751.5,90.51056924101198,1503.375,6.255721537949401,0.0,0.0,2629.0,9.0,3.0,88.0,0.0
114,113,24032.0,4.03515625,2275.7734375,392.83984375,19855.33203125,22523.9453125,21756.2265625,90.53023702771304,1508.0546875,6.275194272220373,0.0,0.0,4330.0,6.0,3.0,91.0,0.0
115,114,24032.0,4.03515625,2277.98828125,392.83984375,19855.34765625,22526.17578125,21754.01171875,90.52102080039116,1505.82421875,6.265913027421771,0.0,0.0,2081.0,4.0,2.0,94.0,0.0
116,115,24032.0,4.03515625,2275.33984375,392.83984375,19855.38671875,22523.56640625,21756.66015625,90.53204126269141,1508.43359375,6.276770946030292,0.0,0.0,2264.0,5.0,2.0,92.0,0.0
117,116,24032.0,4.03515625,2272.36328125,392.83984375,19855.4140625,22520.6171875,21759.63671875,90.54442709200234,1511.3828125,6.289042994756991,0.0,0.0,3219.0,6.0,4.0,90.0,0.0
118,117,24032.0,4.03515625,2270.640625,392.83984375,19855.4296875,22518.91015625,21761.359375,90.55159526880826,1513.08984375,6.296146154086219,0.0,0.0,2665.0,5.0,3.0,92.0,0.0
119,118,24032.0,4.03515625,2270.640625,392.83984375,19855.4765625,22518.95703125,21761.359375,90.55159526880826,1513.04296875,6.295951101656125,0.0,0.0,2154.0,4.0,2.0,93.0,0.0
120,119,24032.0,4.03515625,2284.578125,392.83984375,19855.48828125,22532.90625,21747.421875,90.49359967959387,1499.09375,6.237906749334221,0.0,0.0,2388.0,5.0,2.0,93.0,0.0
121,120,24032.0,4.03515625,2282.33984375,392.83984375,19855.54296875,22530.72265625,21749.66015625,90.50291343313083,1501.27734375,6.24699294170273,0.0,0.0,2164.0,5.0,2.0,93.0,0.0
122,121,24032.0,4.03515625,2275.6484375,392.83984375,19855.5625,22524.05078125,21756.3515625,90.53075716752663,1507.94921875,6.274755404252663,0.0,0.0,3121.0,6.0,4.0,90.0,0.0
123,122,24032.0,4.03515625,2275.7109375,392.83984375,19855.6171875,22524.16796875,21756.2890625,90.53049709761984,1507.83203125,6.274267773177431,0.0,0.0,2421.0,5.0,2.0,93.0,0.0
124,123,24032.0,4.03515625,2279.9921875,392.83984375,19855.62890625,22528.4609375,21752.0078125,90.51268230900466,1503.5390625,6.256404221454727,0.0,0.0,2083.0,4.0,2.0,94.0,0.0
125,124,24032.0,4.03515625,2275.78515625,392.83984375,19855.67578125,22524.30078125,21756.21484375,90.53018826460553,1507.69921875,6.273715124625499,0.0,0.0,2139.0,9.0,2.0,89.0,0.0
126,125,24032.0,4.03515625,2276.3046875,392.83984375,19855.6953125,22524.83984375,21755.6953125,90.52802643350533,1507.16015625,6.271472021679428,0.0,0.0,2314.0,5.0,3.0,92.0,0.0
127,126,24032.0,4.03515625,2271.42578125,392.83984375,19855.7578125,22520.0234375,21760.57421875,90.5483281406042,1511.9765625,6.291513658871504,0.0,0.0,2990.0,5.0,4.0,91.0,0.0
128,127,24032.0,4.03515625,2277.36328125,392.83984375,19855.80859375,22526.01171875,21754.63671875,90.52362149945905,1505.98828125,6.266595710927097,0.0,0.0,2687.0,5.0,3.0,92.0,0.0
129,128,24032.0,4.03515625,2277.36328125,392.83984375,19855.8125,22526.015625,21754.63671875,90.52362149945905,1505.984375,6.266579456557923,0.0,0.0,2037.0,4.0,2.0,93.0,0.0
130,129,24032.0,4.03515625,2275.640625,392.83984375,19855.84375,22524.32421875,21756.359375,90.53078967626497,1507.67578125,6.2736175984104525,0.0,0.0,2078.0,4.0,2.0,93.0,0.0
