procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0   4132 1464752 420528 21051748    0    0     0    92 2935 2267  3  2 94  0  0  0
 1  0   4132 1465088 420528 21051772    0    0     0   332 9759 2666  9  3 88  0  0  0
 1  0   4132 1477020 420528 21051800    0    0     0    80 3046 2316  4  3 94  0  0  0
 0  0   4132 1475292 420528 21051824    0    0     0   436 2906 2083  3  2 95  0  0  0
 0  0   4132 1471792 420528 21051864    0    0     0  1144 4320 3194  5  4 91  0  0  0
 1  0   4132 1471792 420528 21051924    0    0     0   528 3283 2410  3  2 94  0  0  0
 0  0   4132 1470028 420528 21051948    0    0     0   128 2713 2052  3  2 95  0  0  0
 2  0   4132 1465996 420528 21051984    0    0     0   116 2981 2226  4  2 94  0  0  0
 1  0   4132 1464008 420528 21051996    0    0     0   328 2725 1979  3  2 95  0  0  0
 1  0   4132 1461120 420528 21052028    0    0     0   192 4064 2976  5  4 91  0  0  0
 1  0   4132 1459356 420528 21052044    0    0     0   576 3000 2298  3  2 94  0  0  0
 1  0   4132 1456924 420528 21052088    0    0     0   372 4485 4072  4  3 93  0  0  0
 1  0   4132 1454936 420528 21052100    0    0     0    80 2814 2213  3  2 95  0  0  0
 0  0   4132 1454536 420528 21052140    0    0     0   124 8279 2866  8  3 88  0  0  0
 3  0   4132 1452272 420528 21052168    0    0     0  1112 3557 2192  5  3 92  0  0  0
 2  0   4132 1450760 420528 21052208    0    0     0   516 4475 3604  5  3 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1462696 420528 21052236    0    0     0   504 2996 2156  4  3 94  0  0  0
 1  0   4132 1460232 420528 21052268    0    0     0   112 2945 1908  4  2 94  0  0  0
 0  0   4132 1457264 420528 21052288    0    0     0   336 2992 1851  5  3 93  0  0  0
 0  0   4132 1467044 420528 21052328    0    0     0   104 2791 1622  4  3 94  0  0  0
 3  0   4132 1465284 420528 21052356    0    0     0  1116 3864 2550  5  4 91  0  0  0
 2  0   4132 1465284 420528 21052408    0    0     0   540 2990 1820  4  3 93  0  0  0
 1  0   4132 1465284 420528 21052428    0    0     0    84 2659 1935  3  2 95  0  0  0
 1  0   4132 1470624 420528 21052472    0    0     0   112 3792 2804  5  3 92  0  0  0
 6  0   4132 1479156 420528 21052496    0    0     0   328 3073 2197  3  2 94  0  0  0
 7  0   4132 1473396 420528 21052548    0    0     0  1348 4707 3345 10  5 85  0  0  0
 0  0   4132 1473244 420528 21052568    0    0     0   280 3094 2091  4  2 94  0  0  0
 0  0   4132 1475372 420528 21052592    0    0     0   372 3308 2506  4  3 93  0  0  0
 0  0   4132 1475132 420528 21052624    0    0     0    88 2761 2050  4  2 94  0  0  0
 0  0   4132 1455524 420528 21052656    0    0     0   104 7604 8662  7  4 89  0  0  0
 0  0   4132 1463688 420528 21052808    0    0     0   312 3975 3001  5  4 91  0  0  0
 2  0   4132 1462456 420528 21052832    0    0     0  1292 3525 2717  4  3 94  0  0  0
 1  0   4132 1468440 420528 21052864    0    0     0    80 2817 2144  3  2 95  0  0  0
 0  0   4132 1467112 420528 21052892    0    0     0    96 2792 2085  3  2 94  0  0  0
 3  0   4132 1468004 420528 21052924    0    0     0   352 2933 2255  3  2 95  0  0  0
 7  0   4132 1463964 420528 21052944    0    0     0   436 4122 3033  5  4 91  0  0  0
 0  0   4132 1467036 420528 21052988    0    0     0   328 4027 2733  9  3 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1467488 420528 21053020    0    0     0   228 3435 2591  4  2 94  0  0  0
 0  0   4132 1464284 420528 21053036    0    0     0    64 3243 2386  3  3 94  0  0  0
 1  0   4132 1473708 420528 21053068    0    0     0   116 3304 2599  3  2 94  0  0  0
 0  0   4132 1470480 420528 21053084    0    0     0  1336 3137 2270  3  2 94  0  0  0
 0  0   4132 1462944 420528 21053132    0    0     0   172 5722 5198  6  5 89  0  0  0
 0  0   4132 1455720 420528 21053148    0    0     0    92 3527 2375  4  2 94  0  0  0
 0  0   4132 1461520 420528 21053184    0    0     0   112 3033 2311  4  2 94  0  0  0
 0  0   4132 1466356 420528 21053212    0    0     0   332 3290 2411  4  2 94  0  0  0
 2  0   4132 1461388 420528 21053240    0    0     0   156 3977 2739  4  3 93  0  0  0
 0  0   4132 1466536 420528 21053284    0    0     0  1412 5881 4639 11  5 84  0  0  0
 0  0   4132 1466264 420528 21053308    0    0     0   784 3402 2357  4  3 93  0  0  0
 0  0   4132 1465760 420528 21053336    0    0     0    72 2991 2094  3  2 95  0  0  0
 1  0   4132 1472568 420528 21053356    0    0     0   116 2800 2054  3  2 94  0  0  0
 1  0   4132 1470300 420528 21053384    0    0     0   360 2930 2193  4  2 94  0  0  0
 0  0   4132 1469092 420528 21053444    0    0     0   324 4368 3360  6  4 90  0  0  0
 0  0   4132 1472752 420528 21053464    0    0     0   784 3016 2132  3  2 94  0  0  0
 0  0   4132 1467744 420528 21053500    0    0     0   368 3278 2242  4  3 94  0  0  0
 0  0   4132 1467456 420528 21053520    0    0     0    80 2749 1958  3  2 95  0  0  0
 0  0   4132 1465468 420528 21053560    0    0     0   140 3093 2282  4  2 94  0  0  0
 1  0   4132 1462420 420528 21053580    0    0     0   696 3758 2634  5  4 92  0  0  0
 0  0   4132 1467272 420528 21053632    0    0     0   332 4740 3381  6  4 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1465008 420528 21053664    0    0     0    80 2902 1940  8  2 90  0  0  0
 2  0   4132 1450096 420528 21053692    0    0     0   112 7036 8173  6  4 90  0  0  0
 0  0   4132 1449740 420528 21053716    0    0     0   356 2853 2044  3  2 94  0  0  0
 0  0   4132 1457424 420528 21053748    0    0     0  1000 3355 2493  3  2 94  0  0  0
 1  0   4132 1453436 420528 21053788    0    0     0   340 3990 3068  5  4 92  0  0  0
 1  0   4132 1451672 420528 21053804    0    0     0   368 2938 2248  3  2 94  0  0  0
 0  0   4132 1452244 420528 21053836    0    0     0    72 2986 2203  4  2 94  0  0  0
 0  0   4132 1450792 420528 21053860    0    0     0   196 2977 2280  3  2 95  0  0  0
 0  0   4132 1450104 420528 21053876    0    0     0  1036 2887 2148  3  2 94  1  0  0
 0  0   4132 1448592 420528 21053900    0    0     0  1128 4448 2909  5  4 91  0  0  0
 0  0   4132 1446828 420528 21053936    0    0     0    84 2796 2017  3  2 95  0  0  0
 1  0   4132 1458376 420528 21053956    0    0     0   112 8788 2416  8  3 89  0  0  0
 0  0   4132 1455136 420528 21053984    0    0     0   104 2708 2095  3  2 95  0  0  0
 0  0   4132 1447616 420528 21054008    0    0     0   292 4535 4056  4  3 93  0  0  0
 0  0   4132 1458100 420528 21054036    0    0     0   136 3716 2925  4  3 92  0  0  0
 4  0   4132 1463168 420528 21054096    0    0     0   784 9438 12926  7  5 87  0  0  0
 1  0   4132 1466536 420528 21054112    0    0     0    80 3322 2291  4  3 93  0  0  0
 1  0   4132 1468068 420528 21054152    0    0     0   120 3233 2316  4  3 93  0  0  0
 1  0   4132 1461208 420528 21054160    0    0     0   404 4430 4038  5  3 93  0  0  0
 1  0   4132 1459712 420528 21054188    0    0     0   668 4264 2974  7  4 88  0  0  0
 0  0   4132 1459784 420528 21054212    0    0     0    76 3034 2111  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1458360 420528 21054244    0    0     0   116 3478 2443  5  2 93  0  0  0
 0  0   4132 1462300 420528 21054284    0    0     0   108 4083 1884  8  2 91  0  0  0
 1  0   4132 1472264 420528 21054312    0    0     0   264 2918 2186  3  3 94  0  0  0
 1  0   4132 1469748 420528 21054340    0    0     0   856 3014 2050  4  2 94  0  0  0
 1  0   4132 1467636 420528 21054380    0    0     0   160 3886 2760  5  4 91  0  0  0
 0  0   4132 1465120 420528 21054420    0    0     0    84 2988 2180  4  2 94  0  0  0
 2  0   4132 1460896 420528 21054448    0    0     0   140 3607 2660  5  3 92  0  0  0
 9  0   4132 1466216 420528 21054472    0    0     0   232 2910 2107  4  2 94  0  0  0
 1  0   4132 1463656 420528 21054524    0    0     0   320 3166 2113  4  3 93  0  0  0
 0  0   4132 1466720 420528 21054548    0    0     0  1084 4503 3102  5  5 90  0  0  0
 0  0   4132 1476812 420528 21054580    0    0     0   104 8053 8984  7  5 88  0  0  0
 0  0   4132 1473568 420528 21054604    0    0     0    92 2814 2016  4  2 94  0  0  0
 0  0   4132 1471300 420528 21054636    0    0     0   316 3538 2514  8  2 89  0  0  0
 0  0   4132 1468336 420528 21054664    0    0     0    84 2933 2271  3  2 94  0  0  0
 0  0   4132 1472948 420528 21054820    0    0     0   612 4297 3228  5  4 91  0  0  0
 1  0   4132 1468976 420528 21054840    0    0     0   732 3056 2188  3  2 94  0  0  0
 1  0   4132 1479100 420528 21054888    0    0     0   196 3434 2541  4  3 93  0  0  0
 0  0   4132 1476612 420528 21054912    0    0     0   156 2716 2002  3  2 95  0  0  0
 1  0   4132 1480948 420528 21054920    0    0     0   284 3016 1999  4  2 94  0  0  0
 1  0   4132 1476672 420528 21054948    0    0     0   152 4066 3052  5  4 90  0  0  0
 1  0   4132 1474496 420528 21054952    0    0     0   120 3557 2680  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1472732 420528 21054992    0    0     0    96 2756 2028  3  2 95  0  0  0
 1  0   4132 1468388 420528 21055016    0    0     0   104 4405 4036  4  3 92  0  0  0
 0  0   4132 1466372 420528 21055048    0    0     0   384 2817 2176  3  3 94  0  0  0
 4  0   4132 1474132 420528 21055072    0    0     0   888 3653 2368  8  3 89  0  0  0
 1  0   4132 1468104 420528 21055092    0    0     0   136 3960 2998  5  3 92  0  0  0
 0  0   4132 1468104 420528 21055124    0    0     0   120 3178 2319  4  3 94  0  0  0
 1  0   4132 1462720 420528 21055156    0    0     0    88 4544 4501  4  4 92  0  0  0
 2  0   4132 1459220 420528 21055188    0    0     0   260 3194 2315  4  2 94  0  0  0
 0  0   4132 1470280 420528 21055216    0    0     0   696 3960 3002  4  3 93  0  0  0
 0  0   4132 1471736 420528 21055248    0    0     0  1140 4937 3370  5  4 90  0  0  0
 0  0   4132 1475100 420528 21055272    0    0     0   136 3037 2080  4  3 93  0  0  0
 0  0   4132 1472080 420528 21055296    0    0     0   112 3224 2416  4  2 94  0  0  0
 0  0   4132 1468300 420528 21055316    0    0     0   304 3307 2194  8  2 90  0  0  0
 0  0   4132 1474040 420528 21055356    0    0     0   112 3395 2309  4  3 93  0  0  0
 0  0   4132 1465240 420528 21055388    0    0     0   184 3855 2761  5  4 91  0  0  0
 0  0   4132 1470688 420528 21055416    0    0     0   828 3692 2607  4  3 93  0  0  0
 1  0   4132 1467692 420528 21055456    0    0     0    84 2849 2082  3  2 94  0  0  0
 1  0   4132 1463164 420528 21055488    0    0     0   280 2926 2036  3  3 94  0  0  0
 2  0   4132 1461160 420528 21055508    0    0     0    88 2980 2108  3  3 94  0  0  0
 0  0   4132 1449156 420528 21055584    0    0     0   236 8803 9263  9  6 85  0  0  0
 1  0   4132 1449156 420528 21055628    0    0     0   104 2754 1930  3  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1456832 420528 21055668    0    0     0   108 3393 2681  4  2 93  0  0  0
 2  0   4132 1454960 420528 21055692    0    0     0   412 3566 2425  8  2 89  0  0  0
 2  0   4132 1464960 420528 21055716    0    0     0   112 3118 2226  4  2 94  0  0  0
 0  0   4132 1462728 420528 21055736    0    0     0   816 3967 2740  4  2 94  0  0  0
 1  0   4132 1464148 420528 21055780    0    0     0   192 4526 3254  6  4 90  0  0  0
 2  0   4132 1461884 420528 21055816    0    0     0    80 2798 1927  4  2 94  0  0  0
 0  0   4132 1459868 420528 21055836    0    0     0   256 3163 2185  3  2 94  0  0  0
 0  0   4132 1457096 420528 21055868    0    0     0    72 2970 2150  4  2 94  0  0  0
 0  0   4132 1465800 420528 21055884    0    0     0   112 3199 2170  4  3 93  0  0  0
 0  0   4132 1456368 420528 21055936    0    0     0  1096 4076 2767  5  4 91  0  0  0
 2  0   4132 1459920 420528 21055952    0    0     0   116 4666 4216  5  4 91  0  0  0
 1  0   4132 1459728 420528 21055976    0    0     0   348 2906 2186  3  2 94  0  0  0
 0  0   4132 1456032 420528 21055996    0    0     0   112 11086 3271  9  3 87  0  0  0
 1  0   4132 1464348 420528 21056028    0    0     0    84 2914 1833  4  2 94  0  0  0
 0  0   4132 1454428 420528 21056060    0    0     0   196 3847 2609  5  4 90  0  0  0
 0  0   4132 1461068 420528 21056092    0    0     0   704 4002 3421  4  2 94  0  0  0
 0  0   4132 1464080 420528 21056124    0    0     0   464 2958 1950  4  3 94  0  0  0
 0  0   4132 1460988 420528 21056152    0    0     0    80 2955 1786  4  2 93  0  0  0
 0  0   4132 1459656 420528 21056180    0    0     0   908 3164 2197  3  2 94  0  0  0
 0  0   4132 1460520 420528 21056232    0    0     0   200 3994 3073  5  4 91  0  0  0
 1  0   4132 1458508 420528 21056248    0    0     0   120 3373 2526  4  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1456744 420528 21056268    0    0     0   228 2879 2185  3  2 94  0  0  0
 0  0   4132 1454728 420528 21056280    0    0     0   204 2846 2099  3  2 95  0  0  0
 0  0   4132 1457204 420528 21056304    0    0     0   232 3041 2165  3  2 95  0  0  0
 0  0   4132 1456628 420528 21056324    0    0     0   992 3595 2470  8  2 89  0  0  0
 0  0   4132 1453884 420528 21056416    0    0     0   160 4188 3236  5  4 91  0  0  0
 0  0   4132 1462776 420528 21056440    0    0     0   288 3486 2436  4  3 93  0  0  0
 0  0   4132 1461012 420528 21056468    0    0     0    80 2840 2087  3  2 94  0  0  0
 0  0   4132 1459776 420528 21056496    0    0     0   104 6721 7843  6  4 90  0  0  0
 0  0   4132 1467660 420528 21056528    0    0     0   272 3034 2110  3  2 94  0  0  0
 1  0   4132 1458132 420528 21056560    0    0     0  1116 6058 4380  6  5 88  0  0  0
 0  0   4132 1465960 420528 21056572    0    0     0   204 2829 2113  3  2 95  0  0  0
 0  0   4132 1463972 420528 21056616    0    0     0   112 3005 2130  3  2 94  0  0  0
 0  0   4132 1465356 420528 21056632    0    0     0    72 2991 2231  3  2 94  0  0  0
 0  0   4132 1471152 420528 21056656    0    0     0   212 3295 2251  8  2 90  0  0  0
 2  0   4132 1467888 420528 21056828    0    0     0   520 3892 3091  4  4 92  0  0  0
 0  0   4132 1466376 420528 21056864    0    0     0   256 3650 2646  4  3 93  0  0  0
 0  0   4132 1468980 420528 21056896    0    0     0    80 3001 2027  4  2 94  0  0  0
 2  0   4132 1464312 420528 21056936    0    0     0   108 3499 2470  4  3 93  0  0  0
 0  0   4132 1463556 420528 21056960    0    0     0   332 3131 2217  3  2 94  0  0  0
 1  0   4132 1461300 420528 21056992    0    0     0  1008 4794 4040  5  4 90  0  0  0
 0  0   4132 1464604 420528 21057008    0    0     0   324 3450 2869  4  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1468576 420528 21057032    0    0     0   116 3314 2375  4  2 94  0  0  0
 1  0   4132 1465556 420528 21057072    0    0     0    72 2905 2246  4  2 94  0  0  0
 0  0   4132 1465080 420528 21057088    0    0     0   184 3143 1948  8  3 90  0  0  0
 1  0   4132 1456988 420528 21057108    0    0     0  1008 4407 3998  4  3 93  0  0  0
 0  0   4132 1453720 420528 21057136    0    0     0   312 5141 3642  6  6 88  0  0  0
 0  0   4132 1463188 420528 21057172    0    0     0    76 2864 2002  3  2 94  0  0  0
 1  0   4132 1462928 420528 21057200    0    0     0   116 2829 2014  3  2 95  0  0  0
 0  0   4132 1458472 420528 21057228    0    0     0   292 2829 2040  4  2 94  0  0  0
 0  0   4132 1458068 420528 21057260    0    0     0   296 3199 2357  4  2 94  0  0  0
 0  0   4132 1453072 420528 21057296    0    0     0  1184 4161 3049  5  4 91  0  0  0
 0  0   4132 1457384 420528 21057324    0    0     0   112 3586 2616  4  3 93  0  0  0
 0  0   4132 1456124 420528 21057360    0    0     0    72 2744 2032  4  2 94  0  0  0
 1  0   4132 1455876 420528 21057380    0    0     0   208 2969 2314  3  2 94  0  0  0
 1  0   4132 1455876 420528 21057400    0    0     0    76 3193 2087  8  2 90  0  0  0
 1  0   4132 1461672 420528 21057432    0    0     0   472 4066 3025  5  4 91  0  0  0
 2  0   4132 1464640 420528 21057464    0    0     0   788 2925 2009  4  3 94  0  0  0
 1  0   4132 1450956 420528 21057492    0    0     0   104 6951 8315  6  4 90  0  0  0
 0  0   4132 1449192 420528 21057524    0    0     0   124 2863 2107  3  2 94  0  0  0
 2  0   4132 1448968 420528 21057544    0    0     0   108 3151 2469  4  2 94  0  0  0
 0  0   4132 1453088 420528 21057564    0    0     0   452 4535 3500  5  4 91  0  0  0
 1  0   4132 1457856 420528 21057596    0    0     0   108 3538 2534  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1467404 420528 21057632    0    0     0    88 3817 2882  4  3 93  0  0  0
 0  0   4132 1470924 420528 21057664    0    0     0   192 3276 2379  4  3 93  0  0  0
 1  0   4132 1469896 420528 21057696    0    0     0    72 8848 2243  8  3 89  0  0  0
 0  0   4132 1468132 420528 21057708    0    0     0  1188 3112 2248  4  2 94  0  0  0
 1  0   4132 1472436 420528 21057756    0    0     0   136 4183 3109  5  4 91  0  0  0
 1  0   4132 1469160 420528 21057788    0    0     0   112 3389 2398  4  3 93  0  0  0
 1  0   4132 1473772 420528 21057820    0    0     0   128 2764 1952  3  2 94  0  0  0
 0  0   4132 1470776 420528 21057844    0    0     0   192 3076 2282  4  2 94  0  0  0
 0  0   4132 1465420 420528 21057880    0    0     0   268 4197 4186  4  3 93  0  0  0
 0  0   4132 1466828 420528 21057908    0    0     0  1112 4699 3258  5  5 90  0  0  0
 0  0   4132 1464816 420528 21057948    0    0     0    68 3001 2324  3  2 95  0  0  0
 1  0   4132 1463052 420528 21057980    0    0     0   148 2966 2424  3  2 95  0  0  0
 1  0   4132 1460572 420528 21058000    0    0     0    80 4463 4261  4  2 94  0  0  0
 0  0   4132 1460000 420528 21058060    0    0     0   280 3668 2598  8  3 89  0  0  0
 1  0   4132 1458476 420528 21058084    0    0     0   380 3783 2899  4  4 92  0  0  0
 0  0   4132 1463552 420528 21058116    0    0     0   116 3244 2321  4  3 93  0  0  0
 1  0   4132 1466756 420528 21058156    0    0     0    96 2909 2115  3  2 95  0  0  0
 0  0   4132 1462524 420528 21058192    0    0     0   120 3390 2629  4  3 93  0  0  0
 1  0   4132 1460032 420528 21058220    0    0     0   492 3100 2161  3  2 94  0  0  0
 1  0   4132 1456476 420528 21058244    0    0     0   868 4752 3399  5  5 90  0  0  0
 2  0   4132 1460536 420528 21058276    0    0     0    72 2993 2256  3  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1456532 420528 21058304    0    0     0   132 3647 2610  5  3 93  0  0  0
 2  0   4132 1454768 420528 21058320    0    0     0    72 2989 2115  4  2 94  0  0  0
 0  0   4132 1450512 420528 21058356    0    0     0   320 3147 2152  4  2 94  0  0  0
 1  0   4132 1449040 420528 21058368    0    0     0   836 3014 2011  3  2 94  0  0  0
 5  0   4132 1451412 420528 21058408    0    0     0   160 8092 9301 11  5 84  0  0  0
 2  0   4132 1449148 420528 21058436    0    0     0    96 3183 2172  6  2 92  0  0  0
 2  0   4132 1446656 420528 21058468    0    0     0   112 3507 2795  4  2 94  0  0  0
 1  0   4132 1448956 420528 21058496    0    0     0   228 3046 2411  3  2 94  0  0  0
 0  0   4132 1447192 420528 21058524    0    0     0   104 3126 2271  3  2 95  0  0  0
 0  0   4132 1444304 420528 21058564    0    0     0  1104 4764 3512  6  4 90  0  0  0
 0  0   4132 1443472 420528 21058588    0    0     0   128 3903 2760  4  3 93  0  0  0
 0  0   4132 1444464 420528 21058616    0    0     0    72 3125 2296  4  2 94  0  0  0
 0  0   4132 1445024 420528 21058676    0    0     0   240 3088 2178  4  3 94  0  0  0
 0  0   4132 1445124 420528 21058704    0    0     0    84 3104 2385  4  2 94  0  0  0
 0  0   4132 1449396 420528 21058852    0    0     0  1512 4184 3255  5  3 91  0  0  0
 0  0   4132 1455140 420528 21058880    0    0     0   140 2911 2098  4  2 94  0  0  0
 1  0   4132 1462228 420528 21058916    0    0     0   112 3631 2485  8  3 89  0  0  0
 0  0   4132 1456472 420528 21058948    0    0     0    84 4484 4373  4  3 92  0  0  0
 1  0   4132 1462020 420528 21058972    0    0     0   284 2978 2185  3  2 94  0  0  0
 2  0   4132 1456176 420528 21059000    0    0     0   972 3927 2835  4  3 92  0  0  0
 1  0   4132 1455884 420528 21059028    0    0     0   164 3197 2326  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1459172 420528 21059052    0    0     0   100 4702 4522  4  3 93  0  0  0
 0  0   4132 1464136 420528 21059092    0    0     0   116 3182 2363  4  2 94  0  0  0
 0  0   4132 1460900 420528 21059124    0    0     0   224 2983 2279  4  2 94  0  0  0
 0  0   4132 1459136 420528 21059148    0    0     0   116 3222 2416  4  2 94  0  0  0
 0  0   4132 1455860 420528 21059156    0    0     0  1036 4540 3542  5  4 91  0  0  0
 1  0   4132 1460048 420528 21059192    0    0     0   128 3359 2594  4  2 94  0  0  0
 1  0   4132 1458036 420528 21059216    0    0     0    92 2727 2204  3  2 95  0  0  0
 0  0   4132 1456272 420528 21059256    0    0     0   260 3425 2464  8  2 90  0  0  0
 0  0   4132 1458604 420528 21059284    0    0     0    72 3138 2329  3  2 94  0  0  0
 0  0   4132 1454568 420528 21059324    0    0     0   932 5016 3595  6  5 89  0  0  0
 0  0   4132 1451828 420528 21059356    0    0     0    76 3072 2349  4  2 94  0  0  0
 0  0   4132 1456672 420528 21059392    0    0     0   116 2939 2142  4  2 94  0  0  0
 0  0   4132 1451392 420528 21059412    0    0     0   220 3031 2210  4  3 93  0  0  0
 0  0   4132 1452796 420528 21059476    0    0     0   104 6328 7627  6  3 92  0  0  0
 0  0   4132 1447508 420528 21059492    0    0     0   168 3757 2934  4  3 92  0  0  0
 0  0   4132 1445272 420528 21059528    0    0     0   244 3326 2622  4  2 94  0  0  0
 1  0   4132 1443256 420528 21059536    0    0     0    88 2747 1819  4  2 94  0  0  0
 1  0   4132 1443540 420528 21059564    0    0     0   284 7333 2256  8  3 89  0  0  0
 1  0   4132 1442592 420528 21059584    0    0     0    80 2634 1754  3  2 95  0  0  0
 1  0   4132 1452028 420528 21059640    0    0     0   912 4401 2845  5  4 90  0  0  0
 0  0   4132 1449600 420528 21059668    0    0     0   184 2694 1685  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1447080 420528 21059688    0    0     0   112 2777 1922  4  3 94  0  0  0
 0  0   4132 1450192 420528 21059716    0    0     0   200 2563 1630  4  2 94  0  0  0
 1  0   4132 1449396 420528 21059756    0    0     0   744 2730 1652  4  2 94  0  0  0
 1  0   4132 1459228 420528 21059768    0    0     0   124 2390 1521  3  2 95  0  0  0
 0  0   4132 1462168 420528 21059808    0    0     0  1136 4387 2962  5  4 91  0  0  0
 1  0   4132 1456400 420528 21059836    0    0     0    72 3933 3499  5  3 92  0  0  0
 0  0   4132 1469772 420528 21059848    0    0     0   252 2756 1978  3  2 95  0  0  0
 1  0   4132 1467464 420528 21059872    0    0     0   264 3954 2578  9  3 88  0  0  0
 0  0   4132 1464944 420528 21059896    0    0     0   204 2750 1657  4  3 94  0  0  0
 0  0   4132 1457660 420528 21059932    0    0     0   932 5309 4597  6  5 90  0  0  0
 1  0   4132 1462572 420528 21059972    0    0     0   108 3830 2651  4  3 93  0  0  0
 0  0   4132 1461060 420528 21060000    0    0     0   224 3128 2332  4  2 94  0  0  0
 0  0   4132 1466344 420528 21060032    0    0     0   108 2697 1952  3  2 95  0  0  0
 1  0   4132 1467336 420528 21060060    0    0     0    96 2832 2057  4  2 94  0  0  0
 0  0   4132 1460576 420528 21060096    0    0     0   160 3984 3054  5  4 91  0  0  0
 1  0   4132 1458812 420528 21060132    0    0     0    88 2654 1833  3  2 95  0  0  0
 0  0   4132 1464612 420528 21060172    0    0     0   188 3269 2403  4  2 93  0  0  0
 0  0   4132 1463128 420528 21060184    0    0     0   272 3133 2279  4  3 94  0  0  0
 2  0   4132 1467412 420528 21060216    0    0     0   104 3468 2269  8  2 89  0  0  0
 0  0   4132 1462816 420528 21060244    0    0     0   888 4352 3074  5  4 90  0  0  0
 0  0   4132 1461060 420528 21060268    0    0     0   116 3536 2460  4  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1462952 420528 21060296    0    0     0    84 2889 2151  3  2 94  0  0  0
 1  0   4132 1452056 420528 21060332    0    0     0   228 6849 8185  6  4 90  0  0  0
 4  0   4132 1450320 420528 21060344    0    0     0    72 3084 2247  3  2 95  0  0  0
 2  0   4132 1448332 420528 21060384    0    0     0   140 3743 3116  4  3 93  0  0  0
 0  0   4132 1451952 420528 21060416    0    0     0  1084 4442 3004  5  4 90  0  0  0
 1  0   4132 1450188 420528 21060448    0    0     0   112 3293 2297  4  3 93  0  0  0
 0  0   4132 1448200 420528 21060472    0    0     0   220 2879 2273  3  2 95  0  0  0
 1  0   4132 1455000 420528 21060500    0    0     0    96 2950 2122  4  2 94  0  0  0
 0  0   4132 1461504 420528 21060540    0    0     0    96 2849 2061  3  2 95  0  0  0
 0  0   4132 1457812 420528 21060576    0    0     0   972 4885 3484  6  5 89  0  0  0
 2  0   4132 1458848 420528 21060608    0    0     0   444 8008 2432  8  3 89  0  0  0
 1  0   4132 1458328 420528 21060632    0    0     0   108 2960 2115  3  2 94  0  0  0
 3  0   4132 1456316 420528 21060656    0    0     0   724 3052 2195  4  2 94  0  0  0
 1  0   4132 1463184 420528 21060688    0    0     0   152 5312 5963  6  4 90  0  0  0
 2  0   4132 1462316 420528 21060732    0    0     0   280 5303 4711  6  4 90  0  0  0
 2  0   4132 1462764 420528 21060768    0    0     0   792 3382 2374  4  3 93  0  0  0
 2  0   4132 1468340 420528 21060780    0    0     0    76 2993 2283  3  2 94  0  0  0
 3  0   4132 1477720 420528 21060824    0    0     0   372 2893 2157  3  2 94  0  0  0
 2  0   4132 1473712 420528 21060848    0    0     0   164 4481 4209  4  3 93  0  0  0
