api,signature,cycle_ms
PRIVATE_IP_021,FC3_addr94_qty86,1002.691031
PRIVATE_IP_021,FC3_addr94_qty75,1994.918108
PRIVATE_IP_021,FC3_addr0_qty86,998.735905
PRIVATE_IP_021,FC3_addr94_qty86,998.731136
PRIVATE_IP_021,FC3_addr0_qty75,1996.937990
PRIVATE_IP_021,FC3_addr3_qty1,1997.899055
PRIVATE_IP_021,FC3_addr97_qty1,1996.160984
PRIVATE_IP_021,FC3_addr0_qty86,1001.271963
PRIVATE_IP_021,FC3_addr94_qty86,1002.198935
PRIVATE_IP_021,FC3_addr94_qty75,1996.189833
PRIVATE_IP_021,FC3_addr0_qty86,999.333143
PRIVATE_IP_021,FC3_addr94_qty86,998.702049
PRIVATE_IP_021,FC3_addr0_qty75,2004.654884
PRIVATE_IP_021,FC3_addr3_qty1,2002.609015
PRIVATE_IP_021,FC3_addr97_qty1,2004.031897
PRIVATE_IP_021,FC3_addr0_qty86,1002.452850
PRIVATE_IP_021,FC3_addr94_qty86,1006.676912
PRIVATE_IP_021,FC3_addr94_qty75,2000.828981
PRIVATE_IP_021,FC3_addr0_qty86,998.917103
PRIVATE_IP_021,FC3_addr94_qty86,993.108034
PRIVATE_IP_021,FC3_addr0_qty75,1997.450113
PRIVATE_IP_021,FC3_addr3_qty1,2004.851103
PRIVATE_IP_021,FC3_addr97_qty1,2003.103971
PRIVATE_IP_021,FC3_addr0_qty86,1001.331091
PRIVATE_IP_021,FC3_addr94_qty86,1000.617981
PRIVATE_IP_021,FC3_addr94_qty75,1999.822140
PRIVATE_IP_021,FC3_addr0_qty86,1001.132965
PRIVATE_IP_021,FC3_addr94_qty86,1003.148079
PRIVATE_IP_021,FC3_addr0_qty75,1997.004986
PRIVATE_IP_021,FC3_addr3_qty1,1988.343000
PRIVATE_IP_021,FC3_addr97_qty1,1988.013029
PRIVATE_IP_021,FC3_addr0_qty86,999.359846
PRIVATE_IP_021,FC3_addr94_qty86,997.042894
PRIVATE_IP_021,FC3_addr94_qty75,2000.797033
PRIVATE_IP_021,FC3_addr0_qty86,1001.068115
PRIVATE_IP_021,FC3_addr94_qty86,1000.992060
PRIVATE_IP_021,FC3_addr0_qty75,2001.207113
PRIVATE_IP_021,FC3_addr3_qty1,2005.264997
PRIVATE_IP_021,FC3_addr97_qty1,2004.454136
PRIVATE_IP_021,FC3_addr0_qty86,999.350071
PRIVATE_IP_021,FC3_addr94_qty86,1002.451897
PRIVATE_IP_021,FC3_addr94_qty75,2001.015902
PRIVATE_IP_021,FC3_addr0_qty86,1001.016855
PRIVATE_IP_021,FC3_addr94_qty86,1001.654148
PRIVATE_IP_021,FC3_addr0_qty75,2002.059937
PRIVATE_IP_021,FC3_addr3_qty1,2001.167774
PRIVATE_IP_021,FC3_addr97_qty1,2007.019997
PRIVATE_IP_021,FC3_addr0_qty86,1001.111031
PRIVATE_IP_021,FC3_addr94_qty86,998.627901
PRIVATE_IP_021,FC3_addr94_qty75,2000.305891
PRIVATE_IP_021,FC3_addr0_qty86,1000.508070
PRIVATE_IP_021,FC3_addr94_qty86,1003.412008
PRIVATE_IP_021,FC3_addr0_qty75,2000.913858
PRIVATE_IP_021,FC3_addr3_qty1,2001.068115
PRIVATE_IP_021,FC3_addr97_qty1,1999.846935
PRIVATE_IP_021,FC3_addr0_qty86,1000.267982
PRIVATE_IP_021,FC3_addr94_qty86,1001.621008
PRIVATE_IP_021,FC3_addr94_qty75,1998.689175
PRIVATE_IP_021,FC3_addr0_qty86,1003.550053
PRIVATE_IP_021,FC3_addr94_qty86,998.950958
PRIVATE_IP_021,FC3_addr0_qty75,2013.823032
PRIVATE_IP_021,FC3_addr3_qty1,2012.520075
PRIVATE_IP_021,FC3_addr97_qty1,2009.180069
PRIVATE_IP_021,FC3_addr0_qty86,997.375011
PRIVATE_IP_021,FC3_addr94_qty86,997.204065
PRIVATE_IP_021,FC3_addr94_qty75,2000.373840
PRIVATE_IP_021,FC3_addr0_qty86,1001.945972
PRIVATE_IP_021,FC3_addr94_qty86,1005.074978
PRIVATE_IP_021,FC3_addr0_qty75,1987.056971
PRIVATE_IP_021,FC3_addr3_qty1,1991.430998
PRIVATE_IP_021,FC3_addr97_qty1,1991.078854
PRIVATE_IP_021,FC3_addr0_qty86,998.808861
PRIVATE_IP_021,FC3_addr94_qty86,998.575926
PRIVATE_IP_021,FC3_addr94_qty75,2000.844002
PRIVATE_IP_021,FC3_addr0_qty86,1000.926018
PRIVATE_IP_021,FC3_addr94_qty86,1000.613213
PRIVATE_IP_021,FC3_addr0_qty75,2000.215054
PRIVATE_IP_021,FC3_addr3_qty1,2000.108957
PRIVATE_IP_021,FC3_addr97_qty1,2001.017094
PRIVATE_IP_021,FC3_addr0_qty86,999.515057
PRIVATE_IP_021,FC3_addr94_qty86,997.942924
PRIVATE_IP_021,FC3_addr94_qty75,2003.875017
PRIVATE_IP_021,FC3_addr0_qty86,1001.676083
PRIVATE_IP_021,FC3_addr94_qty86,1001.663923
PRIVATE_IP_021,FC3_addr0_qty75,2000.610113
PRIVATE_IP_021,FC3_addr3_qty1,1999.701023
PRIVATE_IP_021,FC3_addr97_qty1,1998.759985
PRIVATE_IP_021,FC3_addr0_qty86,999.843836
PRIVATE_IP_021,FC3_addr94_qty86,1000.993967
PRIVATE_IP_021,FC3_addr94_qty75,2002.527952
PRIVATE_IP_021,FC3_addr0_qty86,1002.228975
PRIVATE_IP_021,FC3_addr94_qty86,998.376131
PRIVATE_IP_021,FC3_addr0_qty75,2009.946823
PRIVATE_IP_021,FC3_addr3_qty1,2007.709980
PRIVATE_IP_021,FC3_addr97_qty1,2014.043093
PRIVATE_IP_021,FC3_addr0_qty86,999.546051
PRIVATE_IP_021,FC3_addr94_qty86,1001.081944
PRIVATE_IP_021,FC3_addr94_qty75,1996.026039
PRIVATE_IP_021,FC3_addr0_qty86,1000.627041
PRIVATE_IP_021,FC3_addr94_qty86,1000.075102
PRIVATE_IP_021,FC3_addr0_qty75,1996.559143
PRIVATE_IP_021,FC3_addr3_qty1,1994.478941
PRIVATE_IP_021,FC3_addr97_qty1,1991.624832
PRIVATE_IP_021,FC3_addr0_qty86,999.716997
PRIVATE_IP_021,FC3_addr94_qty86,1001.871824
PRIVATE_IP_021,FC3_addr94_qty75,2000.135183
PRIVATE_IP_021,FC3_addr0_qty86,1000.547886
PRIVATE_IP_021,FC3_addr94_qty86,1002.618074
PRIVATE_IP_021,FC3_addr0_qty75,2002.177000
PRIVATE_IP_021,FC3_addr3_qty1,2001.328945
PRIVATE_IP_021,FC3_addr97_qty1,1997.298002
PRIVATE_IP_021,FC3_addr0_qty86,1001.741171
PRIVATE_IP_021,FC3_addr94_qty86,998.253107
PRIVATE_IP_021,FC3_addr94_qty75,2002.895832
PRIVATE_IP_021,FC3_addr0_qty86,998.699903
PRIVATE_IP_021,FC3_addr94_qty86,1004.814863
PRIVATE_IP_021,FC3_addr0_qty75,2001.626968
PRIVATE_IP_021,FC3_addr3_qty1,2001.446009
PRIVATE_IP_021,FC3_addr97_qty1,2005.275011
PRIVATE_IP_021,FC3_addr0_qty86,1002.386093
PRIVATE_IP_021,FC3_addr94_qty86,1000.497103
PRIVATE_IP_021,FC3_addr94_qty75,2004.259109
PRIVATE_IP_021,FC3_addr0_qty86,998.169899
PRIVATE_IP_021,FC3_addr94_qty86,995.168924
PRIVATE_IP_021,FC3_addr0_qty75,1999.312878
PRIVATE_IP_021,FC3_addr3_qty1,2001.230955
PRIVATE_IP_021,FC3_addr97_qty1,1998.855114
PRIVATE_IP_021,FC3_addr0_qty86,1002.583027
PRIVATE_IP_021,FC3_addr94_qty86,1005.145073
PRIVATE_IP_021,FC3_addr94_qty75,1999.846935
PRIVATE_IP_021,FC3_addr0_qty86,999.012947
PRIVATE_IP_021,FC3_addr94_qty86,1001.829863
PRIVATE_IP_021,FC3_addr0_qty75,2003.467083
PRIVATE_IP_021,FC3_addr3_qty1,2001.861095
PRIVATE_IP_021,FC3_addr97_qty1,2005.502939
PRIVATE_IP_021,FC3_addr0_qty86,1001.394987
PRIVATE_IP_021,FC3_addr94_qty86,998.788118
PRIVATE_IP_021,FC3_addr94_qty75,2000.164032
PRIVATE_IP_021,FC3_addr0_qty86,1001.516104
PRIVATE_IP_021,FC3_addr94_qty86,1000.617027
PRIVATE_IP_021,FC3_addr0_qty75,1998.101950
PRIVATE_IP_021,FC3_addr3_qty1,2001.415968
PRIVATE_IP_021,FC3_addr97_qty1,2006.021023
PRIVATE_IP_021,FC3_addr0_qty86,998.957872
PRIVATE_IP_021,FC3_addr94_qty86,998.345852
PRIVATE_IP_021,FC3_addr94_qty75,2000.045061
PRIVATE_IP_021,FC3_addr0_qty86,1001.030207
PRIVATE_IP_021,FC3_addr94_qty86,1000.368118
PRIVATE_IP_021,FC3_addr0_qty75,2000.481129
PRIVATE_IP_021,FC3_addr3_qty1,2001.111984
PRIVATE_IP_021,FC3_addr97_qty1,1992.745876
PRIVATE_IP_021,FC3_addr0_qty86,1000.002861
PRIVATE_IP_021,FC3_addr94_qty86,1002.385855
PRIVATE_IP_021,FC3_addr94_qty75,2000.825882
PRIVATE_IP_021,FC3_addr0_qty86,999.725103
PRIVATE_IP_021,FC3_addr94_qty86,996.335030
PRIVATE_IP_021,FC3_addr0_qty75,2001.293898
PRIVATE_IP_021,FC3_addr3_qty1,2000.950098
PRIVATE_IP_021,FC3_addr97_qty1,2002.013206
PRIVATE_IP_021,FC3_addr0_qty86,1001.690865
PRIVATE_IP_021,FC3_addr94_qty86,1004.361153
PRIVATE_IP_021,FC3_addr94_qty75,2002.995968
PRIVATE_IP_021,FC3_addr0_qty86,999.278069
PRIVATE_IP_021,FC3_addr94_qty86,997.622013
PRIVATE_IP_021,FC3_addr0_qty75,2000.919104
PRIVATE_IP_021,FC3_addr3_qty1,1997.766972
PRIVATE_IP_021,FC3_addr97_qty1,2001.194000
PRIVATE_IP_021,FC3_addr0_qty86,1000.399113
PRIVATE_IP_021,FC3_addr94_qty86,999.118805
PRIVATE_IP_021,FC3_addr94_qty75,1999.798059
PRIVATE_IP_021,FC3_addr0_qty86,1000.992775
PRIVATE_IP_021,FC3_addr94_qty86,1004.990101
PRIVATE_IP_021,FC3_addr0_qty75,2004.576921
PRIVATE_IP_021,FC3_addr3_qty1,2005.827904
PRIVATE_IP_021,FC3_addr97_qty1,2003.086805
PRIVATE_IP_021,FC3_addr0_qty86,1000.953197
PRIVATE_IP_021,FC3_addr94_qty86,996.553898
PRIVATE_IP_021,FC3_addr94_qty75,1998.059988
PRIVATE_IP_021,FC3_addr0_qty86,1000.797987
PRIVATE_IP_021,FC3_addr94_qty86,1002.056122
PRIVATE_IP_021,FC3_addr0_qty75,1997.228146
PRIVATE_IP_021,FC3_addr3_qty1,1997.130156
PRIVATE_IP_021,FC3_addr97_qty1,1998.028040
PRIVATE_IP_021,FC3_addr0_qty86,1001.574039
PRIVATE_IP_021,FC3_addr94_qty86,1004.163980
PRIVATE_IP_021,FC3_addr94_qty75,2012.821913
PRIVATE_IP_021,FC3_addr0_qty86,999.391794
PRIVATE_IP_021,FC3_addr94_qty86,1000.535011
PRIVATE_IP_021,FC3_addr0_qty75,2001.114845
PRIVATE_IP_021,FC3_addr3_qty1,1998.669863
PRIVATE_IP_021,FC3_addr97_qty1,1994.609118
PRIVATE_IP_021,FC3_addr0_qty86,1001.396179
PRIVATE_IP_021,FC3_addr94_qty86,995.547056
PRIVATE_IP_021,FC3_addr94_qty75,1999.606133
PRIVATE_IP_021,FC3_addr0_qty86,1001.300812
PRIVATE_IP_021,FC3_addr94_qty86,1003.002882
PRIVATE_IP_021,FC3_addr0_qty75,2013.451099
PRIVATE_IP_021,FC3_addr3_qty1,2015.500069
PRIVATE_IP_021,FC3_addr97_qty1,2020.642996
PRIVATE_IP_021,FC3_addr0_qty86,1000.636101
PRIVATE_IP_021,FC3_addr94_qty86,1001.163960
PRIVATE_IP_021,FC3_addr94_qty75,1997.880936
PRIVATE_IP_021,FC3_addr0_qty86,1001.847029
PRIVATE_IP_021,FC3_addr94_qty86,1004.577160
PRIVATE_IP_021,FC3_addr0_qty75,1998.101950
PRIVATE_IP_021,FC3_addr3_qty1,1997.294903
PRIVATE_IP_021,FC3_addr97_qty1,1994.452000
PRIVATE_IP_021,FC3_addr0_qty86,1000.788927
PRIVATE_IP_021,FC3_addr94_qty86,1000.409842
PRIVATE_IP_021,FC3_addr94_qty75,2004.996061
PRIVATE_IP_021,FC3_addr0_qty86,998.907089
PRIVATE_IP_021,FC3_addr94_qty86,997.095108
PRIVATE_IP_021,FC3_addr0_qty75,2002.255917
PRIVATE_IP_021,FC3_addr3_qty1,2002.871990
PRIVATE_IP_021,FC3_addr97_qty1,2008.180857
PRIVATE_IP_021,FC3_addr0_qty86,1002.332926
PRIVATE_IP_021,FC3_addr94_qty86,1002.203941
PRIVATE_IP_021,FC3_addr94_qty75,1997.999907
PRIVATE_IP_021,FC3_addr0_qty86,999.735117
PRIVATE_IP_021,FC3_addr94_qty86,997.942924
PRIVATE_IP_021,FC3_addr0_qty75,1995.980978
PRIVATE_IP_021,FC3_addr3_qty1,1995.012999
PRIVATE_IP_021,FC3_addr97_qty1,1987.936974
PRIVATE_IP_021,FC3_addr0_qty86,1002.593994
PRIVATE_IP_021,FC3_addr94_qty86,1006.493092
PRIVATE_IP_021,FC3_addr94_qty75,2002.329111
PRIVATE_IP_021,FC3_addr0_qty86,999.337912
PRIVATE_IP_021,FC3_addr94_qty86,1000.978947
PRIVATE_IP_021,FC3_addr0_qty75,2002.573013
PRIVATE_IP_021,FC3_addr3_qty1,2005.310059
PRIVATE_IP_021,FC3_addr97_qty1,2006.112099
PRIVATE_IP_021,FC3_addr0_qty86,999.778986
PRIVATE_IP_021,FC3_addr94_qty86,1003.252029
PRIVATE_IP_021,FC3_addr94_qty75,1999.203920
PRIVATE_IP_021,FC3_addr0_qty86,1000.880003
PRIVATE_IP_021,FC3_addr94_qty86,996.695995
PRIVATE_IP_021,FC3_addr0_qty75,1998.775005
PRIVATE_IP_021,FC3_addr3_qty1,2000.771999
PRIVATE_IP_021,FC3_addr97_qty1,2000.850916
PRIVATE_IP_021,FC3_addr0_qty86,998.800993
PRIVATE_IP_021,FC3_addr94_qty86,999.680996
PRIVATE_IP_021,FC3_addr94_qty75,2006.520033
PRIVATE_IP_021,FC3_addr0_qty86,1001.351118
PRIVATE_IP_021,FC3_addr94_qty86,998.315096
PRIVATE_IP_021,FC3_addr0_qty75,1999.305010
PRIVATE_IP_021,FC3_addr3_qty1,1998.135090
PRIVATE_IP_021,FC3_addr97_qty1,1998.115063
PRIVATE_IP_021,FC3_addr0_qty86,999.754906
PRIVATE_IP_021,FC3_addr94_qty86,1005.112886
PRIVATE_IP_021,FC3_addr94_qty75,2014.635086
PRIVATE_IP_021,FC3_addr0_qty86,1003.360987
PRIVATE_IP_021,FC3_addr94_qty86,997.848034
PRIVATE_IP_021,FC3_addr0_qty75,2000.657082
PRIVATE_IP_021,FC3_addr3_qty1,1999.439001
PRIVATE_IP_021,FC3_addr97_qty1,2003.538132
PRIVATE_IP_021,FC3_addr0_qty86,1000.184059
PRIVATE_IP_021,FC3_addr94_qty86,999.834061
PRIVATE_IP_021,FC3_addr94_qty75,1990.940809
PRIVATE_IP_021,FC3_addr0_qty86,1002.335072
PRIVATE_IP_021,FC3_addr94_qty86,1010.571003
PRIVATE_IP_021,FC3_addr0_qty75,2001.245975
PRIVATE_IP_021,FC3_addr3_qty1,2005.620956
PRIVATE_IP_021,FC3_addr97_qty1,2000.163794
PRIVATE_IP_021,FC3_addr0_qty86,998.693943
PRIVATE_IP_021,FC3_addr94_qty86,990.601063
PRIVATE_IP_021,FC3_addr94_qty75,2000.434160
PRIVATE_IP_021,FC3_addr0_qty86,999.909878
PRIVATE_IP_021,FC3_addr94_qty86,1001.693010
PRIVATE_IP_021,FC3_addr0_qty75,2003.807068
PRIVATE_IP_021,FC3_addr3_qty1,2001.486063
PRIVATE_IP_021,FC3_addr97_qty1,2004.562140
PRIVATE_IP_021,FC3_addr0_qty86,999.715090
PRIVATE_IP_021,FC3_addr94_qty86,999.315977
PRIVATE_IP_021,FC3_addr94_qty75,1999.980927
PRIVATE_IP_021,FC3_addr0_qty86,1000.046015
PRIVATE_IP_021,FC3_addr94_qty86,996.692896
PRIVATE_IP_021,FC3_addr0_qty75,2001.548052
PRIVATE_IP_021,FC3_addr3_qty1,2002.311945
PRIVATE_IP_021,FC3_addr97_qty1,2002.198935
PRIVATE_IP_021,FC3_addr0_qty86,1001.906872
PRIVATE_IP_021,FC3_addr94_qty86,1004.164934
PRIVATE_IP_021,FC3_addr94_qty75,1999.217033
PRIVATE_IP_021,FC3_addr0_qty86,999.010086
PRIVATE_IP_021,FC3_addr94_qty86,996.308088
PRIVATE_IP_021,FC3_addr0_qty75,2003.546953
PRIVATE_IP_021,FC3_addr3_qty1,2003.201962
PRIVATE_IP_021,FC3_addr97_qty1,2001.995087
PRIVATE_IP_021,FC3_addr0_qty86,1001.570940
PRIVATE_IP_021,FC3_addr94_qty86,999.481916
PRIVATE_IP_021,FC3_addr94_qty75,2002.290010
PRIVATE_IP_021,FC3_addr0_qty86,1001.827002
PRIVATE_IP_021,FC3_addr94_qty86,1011.547089
PRIVATE_IP_021,FC3_addr0_qty75,2000.743866
PRIVATE_IP_021,FC3_addr3_qty1,1999.485016
PRIVATE_IP_021,FC3_addr97_qty1,1999.943018
PRIVATE_IP_021,FC3_addr0_qty86,1000.034094
PRIVATE_IP_021,FC3_addr94_qty86,996.543884
PRIVATE_IP_021,FC3_addr94_qty75,1997.767925
PRIVATE_IP_021,FC3_addr0_qty86,1000.241041
PRIVATE_IP_021,FC3_addr94_qty86,996.007204
PRIVATE_IP_021,FC3_addr0_qty75,2001.682997
PRIVATE_IP_021,FC3_addr3_qty1,2001.277924
PRIVATE_IP_021,FC3_addr97_qty1,2000.837803
PRIVATE_IP_021,FC3_addr0_qty86,1000.278950
PRIVATE_IP_021,FC3_addr94_qty86,1006.723881
PRIVATE_IP_021,FC3_addr94_qty75,2004.995108
PRIVATE_IP_021,FC3_addr0_qty86,1000.238895
PRIVATE_IP_021,FC3_addr94_qty86,994.034052
PRIVATE_IP_021,FC3_addr0_qty75,2001.855135
PRIVATE_IP_021,FC3_addr3_qty1,2000.080109
PRIVATE_IP_021,FC3_addr97_qty1,2003.215075
PRIVATE_IP_021,FC3_addr0_qty86,1001.367092
PRIVATE_IP_021,FC3_addr94_qty86,1004.052877
PRIVATE_IP_021,FC3_addr94_qty75,2000.694990
PRIVATE_IP_021,FC3_addr0_qty86,999.933004
PRIVATE_IP_021,FC3_addr94_qty86,998.711109
PRIVATE_IP_021,FC3_addr0_qty75,1999.769926
PRIVATE_IP_021,FC3_addr3_qty1,1999.728918
PRIVATE_IP_021,FC3_addr97_qty1,1995.125055
PRIVATE_IP_021,FC3_addr0_qty86,1002.858877
PRIVATE_IP_021,FC3_addr94_qty86,1001.856089
PRIVATE_IP_021,FC3_addr94_qty75,2000.844955
PRIVATE_IP_021,FC3_addr0_qty86,999.686003
PRIVATE_IP_021,FC3_addr94_qty86,1004.342794
PRIVATE_IP_021,FC3_addr0_qty75,2003.665924
PRIVATE_IP_021,FC3_addr3_qty1,2005.706072
PRIVATE_IP_021,FC3_addr97_qty1,2007.795095
PRIVATE_IP_021,FC3_addr0_qty86,1000.061035
PRIVATE_IP_021,FC3_addr94_qty86,996.003151
PRIVATE_IP_021,FC3_addr94_qty75,2018.101931
PRIVATE_IP_021,FC3_addr0_qty86,1001.675129
PRIVATE_IP_021,FC3_addr94_qty86,1000.634909
PRIVATE_IP_021,FC3_addr0_qty75,2000.357151
PRIVATE_IP_021,FC3_addr3_qty1,1995.071888
PRIVATE_IP_021,FC3_addr97_qty1,1993.305922
PRIVATE_IP_021,FC3_addr0_qty86,999.402046
PRIVATE_IP_021,FC3_addr94_qty86,1004.243135
PRIVATE_IP_021,FC3_addr94_qty75,1992.880106
PRIVATE_IP_021,FC3_addr0_qty86,1000.600815
PRIVATE_IP_021,FC3_addr94_qty86,996.678829
PRIVATE_IP_021,FC3_addr0_qty75,2002.225876
PRIVATE_IP_021,FC3_addr3_qty1,2006.621122
PRIVATE_IP_021,FC3_addr97_qty1,2008.662939
PRIVATE_IP_021,FC3_addr0_qty86,1000.283003
PRIVATE_IP_021,FC3_addr94_qty86,1002.201080
PRIVATE_IP_021,FC3_addr94_qty75,1998.516083
PRIVATE_IP_021,FC3_addr0_qty86,1004.275084
PRIVATE_IP_021,FC3_addr94_qty86,1003.576040
PRIVATE_IP_021,FC3_addr0_qty75,2001.470089
PRIVATE_IP_021,FC3_addr3_qty1,2004.550934
PRIVATE_IP_021,FC3_addr97_qty1,2003.300905
PRIVATE_IP_021,FC3_addr0_qty86,1000.890017
PRIVATE_IP_021,FC3_addr94_qty86,1003.722906
PRIVATE_IP_021,FC3_addr94_qty75,1997.090816
PRIVATE_IP_021,FC3_addr0_qty86,1000.181913
PRIVATE_IP_021,FC3_addr94_qty86,996.634960
PRIVATE_IP_021,FC3_addr0_qty75,2000.072956
PRIVATE_IP_021,FC3_addr3_qty1,1999.055147
PRIVATE_IP_021,FC3_addr97_qty1,2000.568151
PRIVATE_IP_021,FC3_addr0_qty86,1001.348972
PRIVATE_IP_021,FC3_addr94_qty86,1000.492096
PRIVATE_IP_021,FC3_addr94_qty75,2001.123190
PRIVATE_IP_021,FC3_addr0_qty86,1000.066042
PRIVATE_IP_021,FC3_addr94_qty86,997.730017
PRIVATE_IP_021,FC3_addr0_qty75,2001.538038
PRIVATE_IP_021,FC3_addr3_qty1,2010.239840
PRIVATE_IP_021,FC3_addr97_qty1,2008.846045
PRIVATE_IP_021,FC3_addr0_qty86,999.443054
PRIVATE_IP_021,FC3_addr94_qty86,1004.219055
PRIVATE_IP_021,FC3_addr94_qty75,2001.621962
PRIVATE_IP_021,FC3_addr0_qty86,1003.313065
PRIVATE_IP_021,FC3_addr94_qty86,1003.842831
PRIVATE_IP_021,FC3_addr0_qty75,2001.131058
PRIVATE_IP_021,FC3_addr3_qty1,1990.499020
PRIVATE_IP_021,FC3_addr97_qty1,1991.571903
PRIVATE_IP_021,FC3_addr0_qty86,1001.404047
PRIVATE_IP_021,FC3_addr94_qty86,1001.053095
PRIVATE_IP_021,FC3_addr94_qty75,2000.154018
PRIVATE_IP_021,FC3_addr0_qty86,1000.072002
PRIVATE_IP_021,FC3_addr94_qty86,1000.717878
PRIVATE_IP_021,FC3_addr0_qty75,2000.247002
PRIVATE_IP_021,FC3_addr3_qty1,2001.039982
PRIVATE_IP_021,FC3_addr97_qty1,2000.590086
PRIVATE_IP_021,FC3_addr0_qty86,999.997854
PRIVATE_IP_021,FC3_addr94_qty86,998.524189
PRIVATE_IP_021,FC3_addr94_qty75,2007.941008
PRIVATE_IP_021,FC3_addr0_qty86,1000.493050
PRIVATE_IP_021,FC3_addr94_qty86,999.912977
PRIVATE_IP_021,FC3_addr0_qty75,2000.993013
PRIVATE_IP_021,FC3_addr3_qty1,2001.033068
PRIVATE_IP_021,FC3_addr97_qty1,2003.587961
PRIVATE_IP_021,FC3_addr0_qty86,1000.779867
PRIVATE_IP_021,FC3_addr94_qty86,1004.088879
PRIVATE_IP_021,FC3_addr94_qty75,1995.216846
PRIVATE_IP_021,FC3_addr0_qty86,1000.149012
PRIVATE_IP_021,FC3_addr94_qty86,998.355150
PRIVATE_IP_021,FC3_addr0_qty75,2011.868954
PRIVATE_IP_021,FC3_addr3_qty1,2010.253906
PRIVATE_IP_021,FC3_addr97_qty1,2013.556957
PRIVATE_IP_021,FC3_addr0_qty86,1001.729012
PRIVATE_IP_021,FC3_addr94_qty86,1002.631903
PRIVATE_IP_021,FC3_addr94_qty75,2006.745100
PRIVATE_IP_021,FC3_addr0_qty86,1000.472069
PRIVATE_IP_021,FC3_addr94_qty86,1004.935980
PRIVATE_IP_021,FC3_addr0_qty75,1997.463942
PRIVATE_IP_021,FC3_addr3_qty1,1996.887207
PRIVATE_IP_021,FC3_addr97_qty1,1989.392042
PRIVATE_IP_021,FC3_addr0_qty86,999.875069
PRIVATE_IP_021,FC3_addr94_qty86,994.975090
PRIVATE_IP_021,FC3_addr94_qty75,1999.333858
PRIVATE_IP_021,FC3_addr0_qty86,1000.500917
PRIVATE_IP_021,FC3_addr94_qty86,997.964859
PRIVATE_IP_021,FC3_addr0_qty75,2001.799107
PRIVATE_IP_021,FC3_addr3_qty1,2008.366823
PRIVATE_IP_021,FC3_addr97_qty1,2008.126020
PRIVATE_IP_021,FC3_addr0_qty86,1002.526045
PRIVATE_IP_021,FC3_addr94_qty86,1003.261089
PRIVATE_IP_021,FC3_addr94_qty75,1999.591112
PRIVATE_IP_021,FC3_addr0_qty86,999.886990
PRIVATE_IP_021,FC3_addr94_qty86,1000.225067
PRIVATE_IP_021,FC3_addr0_qty75,2010.689974
PRIVATE_IP_021,FC3_addr3_qty1,2004.065037
PRIVATE_IP_021,FC3_addr97_qty1,2006.240845
PRIVATE_IP_021,FC3_addr0_qty86,1001.630068
PRIVATE_IP_021,FC3_addr94_qty86,1000.864029
PRIVATE_IP_021,FC3_addr94_qty75,2001.160860
PRIVATE_IP_021,FC3_addr0_qty86,1002.534866
PRIVATE_IP_021,FC3_addr94_qty86,1002.580881
PRIVATE_IP_021,FC3_addr0_qty75,1987.908840
PRIVATE_IP_021,FC3_addr3_qty1,1991.982937
PRIVATE_IP_021,FC3_addr97_qty1,1992.356062
PRIVATE_IP_021,FC3_addr0_qty86,1000.157118
PRIVATE_IP_021,FC3_addr94_qty86,999.433041
PRIVATE_IP_021,FC3_addr94_qty75,2000.157118
PRIVATE_IP_021,FC3_addr0_qty86,998.797894
PRIVATE_IP_021,FC3_addr94_qty86,1000.792027
PRIVATE_IP_021,FC3_addr0_qty75,2000.684023
PRIVATE_IP_021,FC3_addr3_qty1,2000.749111
PRIVATE_IP_021,FC3_addr97_qty1,1999.882936
PRIVATE_IP_021,FC3_addr0_qty86,1001.861095
PRIVATE_IP_021,FC3_addr94_qty86,1003.488064
PRIVATE_IP_021,FC3_addr94_qty75,2001.823902
PRIVATE_IP_021,FC3_addr0_qty86,1000.887871
PRIVATE_IP_021,FC3_addr94_qty86,995.018959
PRIVATE_IP_021,FC3_addr0_qty75,2000.591040
PRIVATE_IP_021,FC3_addr3_qty1,2004.229069
PRIVATE_IP_021,FC3_addr97_qty1,2004.243135
PRIVATE_IP_021,FC3_addr0_qty86,1002.076149
PRIVATE_IP_021,FC3_addr94_qty86,1003.710985
PRIVATE_IP_021,FC3_addr94_qty75,2000.677109
PRIVATE_IP_021,FC3_addr0_qty86,1001.570940
PRIVATE_IP_021,FC3_addr94_qty86,1003.175974
PRIVATE_IP_021,FC3_addr0_qty75,2000.091076
PRIVATE_IP_021,FC3_addr3_qty1,1994.966030
PRIVATE_IP_021,FC3_addr97_qty1,1994.353056
PRIVATE_IP_021,FC3_addr0_qty86,997.498989
PRIVATE_IP_021,FC3_addr94_qty86,1000.329018
PRIVATE_IP_021,FC3_addr94_qty75,2005.378008
PRIVATE_IP_021,FC3_addr0_qty86,1000.368118
PRIVATE_IP_021,FC3_addr94_qty86,1000.661850
PRIVATE_IP_021,FC3_addr0_qty75,1999.879837
PRIVATE_IP_021,FC3_addr3_qty1,2000.618935
PRIVATE_IP_021,FC3_addr97_qty1,2006.728888
PRIVATE_IP_021,FC3_addr0_qty86,1000.290871
PRIVATE_IP_021,FC3_addr94_qty86,998.291016
PRIVATE_IP_021,FC3_addr94_qty75,1997.997999
PRIVATE_IP_021,FC3_addr0_qty86,1001.425982
PRIVATE_IP_021,FC3_addr94_qty86,1011.413097
PRIVATE_IP_021,FC3_addr0_qty75,2000.255108
